id,task_id,worker_id
16407,1289,165
16408,9084,153
16409,3526,71
16410,7043,149
16411,332,131
16412,4293,190
16413,5367,129
16414,9325,180
16415,64,128
16416,1594,74
16417,2507,137
16418,6311,20
16419,6890,163
16420,4893,118
16421,759,174
16422,3324,144
16423,3100,190
16424,9124,15
16425,6651,184
16426,2496,112
16427,1095,41
16428,2688,23
16429,6954,127
16430,2820,95
16431,8089,98
16432,1449,49
16433,5372,17
16434,1893,89
16435,1165,29
16436,6481,38
16437,3171,56
16438,1244,59
16439,3343,143
16440,1293,130
16441,8696,156
16442,4626,66
16443,5987,50
16444,1508,43
16445,1704,31
16446,5380,67
16447,8226,193
16448,4903,72
16449,4612,163
16450,8346,18
16451,2110,92
16452,5129,174
16453,5641,145
16454,439,180
16455,1585,122
16456,8675,11
16457,5728,170
16458,7992,113
16459,1352,113
16460,4264,84
16461,2693,116
16462,6783,122
16463,1106,82
16464,414,162
16465,9475,47
16466,4138,93
16467,4999,1
16468,8687,27
16469,9636,153
16470,3091,5
16471,1246,3
16472,2824,168
16473,9798,171
16474,6814,88
16475,5260,7
16476,1119,25
16477,7709,18
16478,5437,100
16479,9625,53
16480,2170,119
16481,6889,157
16482,1878,24
16483,6116,177
16484,6168,95
16485,242,157
16486,7693,86
16487,8602,170
16488,8812,60
16489,7829,114
16490,3471,43
16491,2470,158
16492,7732,190
16493,1681,168
16494,4465,136
16495,2200,198
16496,2369,59
16497,7808,63
16498,7255,146
16499,9176,123
16500,3968,1
16501,8054,181
16502,6001,41
16503,9914,148
16504,5994,189
16505,5048,102
16506,3242,132
16507,8048,181
16508,1262,109
16509,7228,145
16510,3171,189
16511,4305,135
16512,7668,129
16513,6567,91
16514,1371,8
16515,6018,30
16516,2197,52
16517,9575,118
16518,9140,58
16519,8335,89
16520,1794,14
16521,9581,90
16522,8872,156
16523,3431,111
16524,3803,134
16525,1549,41
16526,9014,143
16527,4718,93
16528,4426,27
16529,9892,149
16530,9656,52
16531,4175,61
16532,7564,33
16533,6535,50
16534,4923,149
16535,6900,16
16536,9175,132
16537,4575,199
16538,9252,113
16539,4442,163
16540,6618,46
16541,8679,141
16542,7986,147
16543,337,176
16544,6411,52
16545,2577,14
16546,5286,96
16547,2442,126
16548,2205,97
16549,859,94
16550,9342,99
16551,737,153
16552,1725,158
16553,519,77
16554,3865,144
16555,8129,184
16556,7346,93
16557,3913,143
16558,1328,31
16559,3718,172
16560,5643,139
16561,3380,45
16562,324,14
16563,7854,137
16564,5916,155
16565,1504,56
16566,8859,81
16567,5006,197
16568,6450,35
16569,491,131
16570,4804,17
16571,5902,94
16572,7585,17
16573,359,75
16574,2829,28
16575,6478,16
16576,552,86
16577,8102,105
16578,5861,145
16579,4332,58
16580,8266,39
16581,6428,39
16582,7618,190
16583,4193,147
16584,3636,193
16585,5862,145
16586,1072,150
16587,5134,148
16588,2564,133
16589,465,71
16590,4069,187
16591,637,129
16592,1431,161
16593,1833,85
16594,7748,114
16595,5822,136
16596,4877,43
16597,838,84
16598,2398,138
16599,5234,190
16600,4038,152
16601,1246,158
16602,3435,40
16603,1180,119
16604,1680,53
16605,1826,24
16606,6317,104
16607,6040,100
16608,7274,2
16609,62,166
16610,357,65
16611,9898,166
16612,3446,63
16613,5681,171
16614,1059,71
16615,2065,120
16616,4279,93
16617,3384,12
16618,3561,70
16619,6719,107
16620,3381,177
16621,6538,6
16622,1016,167
16623,5787,170
16624,7635,74
16625,5869,106
16626,7271,37
16627,5827,111
16628,107,41
16629,6046,16
16630,6379,187
16631,3653,32
16632,6470,151
16633,2296,92
16634,9318,123
16635,3953,29
16636,6549,97
16637,1769,141
16638,7522,101
16639,7412,160
16640,9210,137
16641,3159,122
16642,8746,172
16643,3918,120
16644,2479,134
16645,3000,123
16646,9537,111
16647,8585,36
16648,7570,101
16649,3937,78
16650,5563,52
16651,9743,153
16652,4664,120
16653,8422,162
16654,2656,86
16655,4002,112
16656,1434,110
16657,9231,139
16658,2375,87
16659,7440,24
16660,7219,117
16661,3974,54
16662,5387,18
16663,1323,18
16664,3537,47
16665,8636,7
16666,3815,196
16667,5632,5
16668,6897,56
16669,8793,176
16670,4298,68
16671,1319,70
16672,3936,41
16673,2590,123
16674,7212,104
16675,2098,10
16676,5931,6
16677,7352,60
16678,3670,122
16679,8639,146
16680,544,61
16681,8278,156
16682,6073,193
16683,9015,73
16684,7092,84
16685,747,196
16686,7665,103
16687,1896,129
16688,9426,106
16689,3744,104
16690,8796,39
16691,1198,40
16692,7049,152
16693,6300,64
16694,6348,28
16695,1998,78
16696,3351,3
16697,7647,89
16698,8039,120
16699,665,5
16700,8629,153
16701,1647,182
16702,9432,1
16703,7084,98
16704,340,164
16705,3161,32
16706,7095,165
16707,6211,75
16708,3239,74
16709,4385,18
16710,2819,106
16711,545,165
16712,2147,74
16713,518,87
16714,4650,75
16715,5176,180
16716,8220,32
16717,3662,75
16718,6810,99
16719,8180,89
16720,2906,192
16721,2970,93
16722,8099,148
16723,8154,150
16724,9901,115
16725,7063,83
16726,5025,98
16727,267,184
16728,6004,79
16729,2176,24
16730,1331,111
16731,821,23
16732,269,174
16733,6703,165
16734,4609,65
16735,3416,179
16736,4907,63
16737,8069,39
16738,186,26
16739,6154,54
16740,694,157
16741,1440,48
16742,9638,53
16743,4742,68
16744,1224,92
16745,42,75
16746,4662,145
16747,6226,158
16748,6956,76
16749,873,78
16750,3224,124
16751,683,73
16752,2002,36
16753,8407,139
16754,6766,60
16755,2824,29
16756,6005,85
16757,8510,23
16758,376,64
16759,3797,41
16760,2493,177
16761,8433,101
16762,7995,164
16763,1733,139
16764,4757,166
16765,5300,109
16766,3659,73
16767,1531,13
16768,8202,90
16769,4903,44
16770,4622,41
16771,2903,32
16772,9070,74
16773,7958,105
16774,1028,154
16775,4084,172
16776,8265,5
16777,9608,23
16778,4012,63
16779,541,19
16780,2636,11
16781,6861,178
16782,403,29
16783,8468,169
16784,6069,58
16785,7523,82
16786,6809,42
16787,8259,184
16788,8232,129
16789,5394,90
16790,4112,31
16791,939,17
16792,5943,180
16793,5635,16
16794,6185,174
16795,112,124
16796,2458,158
16797,7158,42
16798,1493,66
16799,116,63
16800,7120,34
16801,197,45
16802,3903,31
16803,4855,126
16804,3031,31
16805,1560,57
16806,7238,137
16807,8672,45
16808,4620,114
16809,628,162
16810,9618,190
16811,1959,197
16812,8232,177
16813,1627,5
16814,7927,197
16815,5134,161
16816,7882,130
16817,5284,157
16818,8106,88
16819,1417,16
16820,3976,176
16821,7557,70
16822,3975,173
16823,9348,48
16824,4995,57
16825,4559,81
16826,2868,130
16827,875,177
16828,5671,85
16829,3877,108
16830,7687,114
16831,6090,16
16832,934,79
16833,5333,122
16834,2511,122
16835,1219,47
16836,7395,196
16837,8566,200
16838,3754,121
16839,7000,111
16840,3410,25
16841,1058,173
16842,9842,86
16843,2668,47
16844,8947,30
16845,8645,9
16846,3250,27
16847,6609,139
16848,2696,12
16849,8495,94
16850,1126,93
16851,6287,186
16852,5186,196
16853,327,73
16854,7141,129
16855,4929,45
16856,7842,76
16857,2138,142
16858,2849,135
16859,4287,45
16860,7484,26
16861,7593,91
16862,1435,18
16863,8319,124
16864,8293,45
16865,3331,39
16866,346,46
16867,5490,42
16868,3562,69
16869,9433,192
16870,8332,172
16871,255,192
16872,8638,71
16873,4137,14
16874,9731,155
16875,1953,18
16876,5191,60
16877,9760,57
16878,5096,149
16879,3323,96
16880,3741,78
16881,3635,5
16882,5022,22
16883,9410,165
16884,9238,70
16885,6343,123
16886,9192,122
16887,4914,11
16888,5131,166
16889,615,105
16890,9528,126
16891,1947,67
16892,1926,82
16893,5359,116
16894,9998,40
16895,8365,189
16896,9504,157
16897,245,26
16898,617,178
16899,2404,200
16900,916,16
16901,6579,60
16902,1189,16
16903,1489,132
16904,6024,28
16905,6491,6
16906,6205,155
16907,2124,70
16908,7877,200
16909,4352,132
16910,2186,93
16911,1474,35
16912,2525,87
16913,5418,27
16914,8432,191
16915,2505,156
16916,4738,178
16917,811,77
16918,6420,6
16919,9895,196
16920,6921,198
16921,3117,190
16922,7905,45
16923,2284,195
16924,9406,32
16925,6188,131
16926,9161,6
16927,786,139
16928,831,36
16929,2914,183
16930,1778,104
16931,9631,148
16932,7918,68
16933,5657,170
16934,9875,26
16935,3393,33
16936,6745,110
16937,5548,50
16938,7023,150
16939,6076,56
16940,5437,73
16941,5294,166
16942,2302,136
16943,141,181
16944,4852,159
16945,7046,51
16946,107,136
16947,7020,110
16948,4179,67
16949,657,88
16950,2263,73
16951,3212,58
16952,7085,191
16953,5573,22
16954,6155,191
16955,1223,119
16956,6228,4
16957,2073,19
16958,4638,144
16959,3875,59
16960,4491,125
16961,2332,86
16962,9868,119
16963,8801,180
16964,5795,139
16965,260,6
16966,7292,97
16967,5968,188
16968,3465,97
16969,3273,93
16970,5220,185
16971,4528,189
16972,3047,9
16973,3027,179
16974,1181,128
16975,6513,12
16976,7919,42
16977,1166,134
16978,4958,113
16979,6198,4
16980,1188,19
16981,5574,89
16982,1238,120
16983,8080,184
16984,8464,60
16985,3857,87
16986,4384,39
16987,4481,47
16988,6582,149
16989,3360,193
16990,2831,22
16991,6650,83
16992,6447,117
16993,671,93
16994,1407,96
16995,5559,62
16996,9828,34
16997,5243,37
16998,7291,92
16999,3618,9
17000,3738,121
17001,8695,42
17002,5483,132
17003,9437,163
17004,1319,101
17005,993,2
17006,6834,189
17007,8842,162
17008,4278,22
17009,820,8
17010,7593,14
17011,7882,22
17012,1373,34
17013,1438,171
17014,8726,102
17015,9996,167
17016,171,57
17017,2258,29
17018,106,28
17019,9437,37
17020,599,13
17021,9184,173
17022,8571,54
17023,1816,149
17024,4881,84
17025,2069,134
17026,4965,197
17027,2622,14
17028,9716,123
17029,8859,59
17030,6834,45
17031,4793,146
17032,7230,128
17033,9293,73
17034,4,186
17035,6980,193
17036,9044,34
17037,8517,53
17038,3225,11
17039,1855,100
17040,6956,172
17041,5779,71
17042,3850,167
17043,3412,33
17044,7031,101
17045,5411,97
17046,1969,173
17047,3219,18
17048,2029,175
17049,2064,54
17050,4313,58
17051,3474,171
17052,1414,63
17053,8535,129
17054,3767,193
17055,3305,192
17056,7829,76
17057,2938,75
17058,9584,13
17059,8420,101
17060,5037,69
17061,1808,56
17062,3063,94
17063,8423,87
17064,8075,167
17065,7817,118
17066,9119,67
17067,9977,161
17068,8703,42
17069,1619,92
17070,9761,50
17071,1088,14
17072,9773,104
17073,4933,89
17074,9014,67
17075,2307,92
17076,8586,9
17077,7501,161
17078,2189,189
17079,4103,30
17080,9418,160
17081,5917,95
17082,4293,167
17083,9634,165
17084,1031,170
17085,1921,145
17086,5337,46
17087,6055,152
17088,278,183
17089,2819,165
17090,2598,50
17091,9614,43
17092,4226,165
17093,9149,14
17094,5435,26
17095,7530,4
17096,4695,10
17097,9604,65
17098,1638,79
17099,3975,117
17100,9526,46
17101,4766,50
17102,1369,26
17103,9542,181
17104,8571,193
17105,719,4
17106,4218,5
17107,7714,181
17108,7787,29
17109,7707,147
17110,6847,150
17111,7561,170
17112,9858,24
17113,6766,114
17114,2380,115
17115,7860,62
17116,594,1
17117,1778,143
17118,1228,63
17119,438,171
17120,1468,87
17121,5468,109
17122,1638,53
17123,7881,39
17124,2008,200
17125,1075,128
17126,4053,36
17127,2825,32
17128,8906,85
17129,4257,81
17130,9308,155
17131,5015,98
17132,4920,83
17133,8314,14
17134,7912,177
17135,5083,23
17136,4482,113
17137,2874,70
17138,4779,195
17139,3706,176
17140,6801,129
17141,5137,163
17142,4298,27
17143,9503,194
17144,7682,130
17145,697,48
17146,3832,119
17147,2705,190
17148,2259,163
17149,4400,78
17150,6137,97
17151,7183,3
17152,9012,18
17153,382,74
17154,4575,129
17155,6212,79
17156,7668,19
17157,2233,179
17158,4814,74
17159,2061,14
17160,3517,127
17161,6453,64
17162,2619,63
17163,6568,19
17164,7572,141
17165,9538,5
17166,4804,112
17167,932,109
17168,8383,104
17169,9753,78
17170,3764,56
17171,5695,154
17172,7042,129
17173,9778,92
17174,8001,133
17175,5423,89
17176,1190,7
17177,689,37
17178,3233,89
17179,8133,149
17180,6235,118
17181,8418,118
17182,1143,157
17183,5599,6
17184,6513,196
17185,4659,20
17186,2406,153
17187,5702,4
17188,1803,31
17189,3840,20
17190,8328,85
17191,7239,104
17192,626,46
17193,650,133
17194,4730,33
17195,3117,31
17196,4214,49
17197,3725,73
17198,6577,138
17199,9023,187
17200,4427,170
17201,752,88
17202,8019,184
17203,5721,147
17204,1288,134
17205,3180,196
17206,5540,32
17207,3917,20
17208,9177,191
17209,5227,40
17210,9563,144
17211,554,71
17212,4392,14
17213,3916,130
17214,5959,19
17215,4057,91
17216,92,155
17217,3579,32
17218,7600,69
17219,2094,5
17220,8672,20
17221,8628,123
17222,8371,122
17223,1477,45
17224,6212,96
17225,1216,152
17226,7590,50
17227,8964,200
17228,8011,9
17229,2040,72
17230,2031,148
17231,8623,150
17232,8334,86
17233,2550,14
17234,3017,165
17235,6887,59
17236,10000,73
17237,345,117
17238,5581,150
17239,9298,123
17240,4187,191
17241,7362,81
17242,2397,89
17243,641,6
17244,158,6
17245,7513,63
17246,8574,123
17247,7298,187
17248,2273,42
17249,8162,34
17250,755,39
17251,8147,151
17252,4107,48
17253,1951,169
17254,712,23
17255,1000,4
17256,8622,192
17257,2186,105
17258,2761,195
17259,8157,117
17260,9495,54
17261,3220,125
17262,8273,72
17263,2742,128
17264,3642,84
17265,4734,33
17266,6311,199
17267,2999,175
17268,2068,153
17269,8500,163
17270,2088,129
17271,6806,109
17272,7944,18
17273,9900,192
17274,8200,188
17275,9653,12
17276,5558,157
17277,7013,192
17278,4588,4
17279,9993,40
17280,1016,41
17281,391,141
17282,6189,113
17283,6824,109
17284,9324,46
17285,5308,73
17286,8049,156
17287,7649,142
17288,5006,27
17289,6798,12
17290,6962,149
17291,2153,22
17292,8240,115
17293,4454,66
17294,331,23
17295,5639,59
17296,7714,40
17297,5691,111
17298,2265,151
17299,436,92
17300,3152,53
17301,449,51
17302,9091,150
17303,8912,3
17304,7906,70
17305,9133,109
17306,4901,83
17307,9730,81
17308,7774,165
17309,8016,39
17310,2565,158
17311,6103,71
17312,9782,10
17313,3908,6
17314,203,13
17315,6664,175
17316,3613,2
17317,6947,110
17318,6288,43
17319,4384,147
17320,364,172
17321,7561,194
17322,4008,18
17323,3276,84
17324,608,89
17325,1513,52
17326,6342,143
17327,1571,138
17328,9195,145
17329,8206,161
17330,4773,25
17331,6537,71
17332,7742,162
17333,4552,115
17334,7708,162
17335,8105,141
17336,5158,173
17337,4861,60
17338,8605,7
17339,571,137
17340,5838,142
17341,4814,34
17342,2103,90
17343,7773,161
17344,4548,154
17345,3166,152
17346,233,16
17347,5350,133
17348,700,153
17349,1394,168
17350,9454,197
17351,3205,15
17352,1218,25
17353,3233,69
17354,1121,135
17355,9070,36
17356,9363,140
17357,5911,9
17358,5265,17
17359,3850,162
17360,9287,33
17361,1435,55
17362,1913,100
17363,5398,148
17364,2225,124
17365,2589,9
17366,8129,34
17367,2148,3
17368,622,23
17369,7722,108
17370,3512,122
17371,7395,166
17372,4398,146
17373,1417,132
17374,3679,47
17375,2169,59
17376,8849,53
17377,5538,127
17378,9571,16
17379,8369,10
17380,8909,14
17381,2194,57
17382,8501,197
17383,269,20
17384,9120,73
17385,7406,81
17386,51,57
17387,1208,101
17388,8650,121
17389,5730,179
17390,8845,190
17391,8855,177
17392,6609,124
17393,9862,138
17394,7308,188
17395,6947,144
17396,4041,66
17397,7599,186
17398,3769,170
17399,4271,137
17400,9788,179
17401,8289,81
17402,772,99
17403,4829,197
17404,3473,61
17405,2928,92
17406,1539,105
17407,2909,81
17408,362,146
17409,1806,64
17410,6906,102
17411,3184,29
17412,4687,142
17413,4443,55
17414,2927,41
17415,7978,58
17416,2206,40
17417,1538,47
17418,7583,19
17419,1870,100
17420,6587,87
17421,9215,45
17422,8191,68
17423,7151,65
17424,2657,62
17425,3662,150
17426,1692,32
17427,1599,25
17428,9760,132
17429,4067,79
17430,8229,24
17431,7917,40
17432,406,176
17433,8637,118
17434,8058,133
17435,2573,30
17436,6644,166
17437,4277,178
17438,423,52
17439,508,52
17440,7994,178
17441,8630,56
17442,1962,117
17443,3733,114
17444,1647,40
17445,1074,78
17446,9265,110
17447,5104,70
17448,9785,116
17449,4959,12
17450,899,5
17451,4641,18
17452,3519,1
17453,100,144
17454,9193,13
17455,4711,23
17456,4101,159
17457,9983,6
17458,4020,22
17459,3836,54
17460,7994,49
17461,1425,149
17462,9771,66
17463,8845,118
17464,8814,54
17465,5757,11
17466,6542,36
17467,4915,67
17468,3525,50
17469,5785,121
17470,980,52
17471,165,30
17472,6536,89
17473,5531,13
17474,456,115
17475,595,8
17476,3479,174
17477,7670,66
17478,8065,146
17479,8677,134
17480,5907,32
17481,2433,83
17482,7231,64
17483,4397,13
17484,9147,97
17485,7551,120
17486,6325,182
17487,511,53
17488,5945,22
17489,4393,84
17490,5963,63
17491,3915,27
17492,4740,88
17493,2933,91
17494,1071,44
17495,7474,54
17496,5762,199
17497,3780,46
17498,1836,187
17499,5833,83
17500,1846,27
17501,6484,111
17502,8028,189
17503,640,17
17504,5309,82
17505,4374,143
17506,744,114
17507,5290,82
17508,189,41
17509,6418,182
17510,814,184
17511,6686,51
17512,1214,192
17513,5563,157
17514,643,16
17515,7184,7
17516,2118,169
17517,9061,50
17518,4100,51
17519,3090,38
17520,3925,158
17521,6402,167
17522,4911,182
17523,6594,160
17524,2284,25
17525,2683,127
17526,2720,57
17527,3905,42
17528,8702,102
17529,6850,165
17530,6738,103
17531,2336,159
17532,9998,157
17533,88,6
17534,1292,74
17535,9110,24
17536,1863,185
17537,4028,160
17538,1199,109
17539,2707,38
17540,7301,171
17541,1388,108
17542,6497,142
17543,3233,143
17544,2888,146
17545,3729,61
17546,6652,88
17547,7825,125
17548,6236,137
17549,7888,57
17550,2271,35
17551,4825,65
17552,8861,45
17553,1663,33
17554,4790,198
17555,7314,38
17556,6880,144
17557,251,187
17558,7467,12
17559,9226,143
17560,4308,200
17561,708,13
17562,4570,112
17563,4577,135
17564,6457,101
17565,4040,175
17566,9080,126
17567,5129,91
17568,4781,143
17569,8992,175
17570,7862,30
17571,2389,50
17572,6013,120
17573,1298,190
17574,5642,99
17575,9455,50
17576,1523,106
17577,741,159
17578,7759,103
17579,6111,200
17580,9562,82
17581,9140,46
17582,7570,47
17583,3741,105
17584,9774,92
17585,312,54
17586,920,12
17587,7395,183
17588,2537,160
17589,7759,58
17590,9859,18
17591,8973,24
17592,9438,178
17593,9888,7
17594,4410,198
17595,3567,55
17596,3071,5
17597,7206,191
17598,9503,66
17599,3685,167
17600,2557,189
17601,3914,197
17602,4942,96
17603,3001,148
17604,6346,67
17605,2628,28
17606,6218,115
17607,3745,184
17608,4207,78
17609,436,196
17610,1298,53
17611,3009,150
17612,4899,155
17613,4793,132
17614,3399,95
17615,3263,134
17616,1896,100
17617,1862,15
17618,6938,100
17619,7665,4
17620,9903,111
17621,9428,174
17622,9406,20
17623,1054,3
17624,6950,85
17625,9454,156
17626,5543,48
17627,6865,79
17628,9926,37
17629,4264,129
17630,1336,22
17631,7200,147
17632,7903,175
17633,1871,190
17634,9204,56
17635,1652,62
17636,9693,138
17637,2271,163
17638,1929,27
17639,7185,191
17640,787,105
17641,9240,128
17642,9709,144
17643,2646,109
17644,5593,92
17645,8726,133
17646,8338,124
17647,9252,32
17648,8623,117
17649,4974,2
17650,4188,22
17651,971,36
17652,2169,32
17653,7442,86
17654,5169,69
17655,3771,41
17656,9735,90
17657,2885,71
17658,5392,52
17659,5061,34
17660,858,59
17661,837,21
17662,2109,196
17663,4456,52
17664,7716,165
17665,4467,171
17666,840,189
17667,5565,19
17668,5031,134
17669,1127,111
17670,8587,135
17671,4042,113
17672,8114,61
17673,1390,177
17674,493,144
17675,8581,158
17676,6273,89
17677,9006,110
17678,747,176
17679,2041,136
17680,9317,37
17681,443,28
17682,4677,165
17683,2981,186
17684,1369,94
17685,5488,135
17686,4824,5
17687,630,191
17688,6063,18
17689,8243,103
17690,8572,82
17691,8017,17
17692,6649,141
17693,6515,198
17694,6158,138
17695,1455,83
17696,8710,141
17697,2375,33
17698,264,99
17699,390,56
17700,1057,168
17701,5038,58
17702,261,80
17703,9598,34
17704,2531,45
17705,7283,87
17706,9783,38
17707,7679,85
17708,9428,25
17709,7344,70
17710,9813,5
17711,1381,42
17712,9677,79
17713,1894,181
17714,4334,30
17715,4712,158
17716,1216,104
17717,3045,22
17718,6201,142
17719,613,195
17720,7827,70
17721,7727,167
17722,4850,17
17723,1861,86
17724,4808,111
17725,4824,112
17726,5641,168
17727,1078,113
17728,7608,158
17729,5685,12
17730,1353,37
17731,1268,110
17732,2816,115
17733,6517,67
17734,2851,192
17735,4248,125
17736,2561,116
17737,2085,168
17738,3491,139
17739,7188,128
17740,2663,77
17741,2096,49
17742,2702,125
17743,6813,88
17744,8376,68
17745,7657,35
17746,4857,72
17747,7214,54
17748,7640,177
17749,840,35
17750,7774,97
17751,4371,82
17752,9001,112
17753,8294,122
17754,7569,110
17755,1713,187
17756,7999,67
17757,8234,8
17758,889,190
17759,6412,132
17760,694,105
17761,2577,22
17762,1291,87
17763,1608,67
17764,7776,2
17765,3183,28
17766,5866,87
17767,1244,132
17768,2735,51
17769,5557,15
17770,333,175
17771,7957,121
17772,5058,106
17773,2644,102
17774,5679,191
17775,5399,33
17776,4440,5
17777,2401,90
17778,4026,166
17779,5281,117
17780,2564,29
17781,9281,9
17782,8838,192
17783,113,95
17784,2653,161
17785,8696,82
17786,8019,73
17787,6089,179
17788,1604,28
17789,61,134
17790,1465,21
17791,105,1
17792,1260,38
17793,9149,78
17794,4447,7
17795,7742,56
17796,6115,172
17797,4453,159
17798,3590,196
17799,1762,11
17800,9685,76
17801,492,189
17802,4659,49
17803,1547,124
17804,5685,114
17805,236,139
17806,2954,48
17807,9361,172
17808,2424,175
17809,299,165
17810,5605,81
17811,4016,43
17812,916,50
17813,7252,125
17814,8070,84
17815,4046,28
17816,4740,120
17817,3595,156
17818,2829,135
17819,4296,146
17820,2120,6
17821,1742,123
17822,6823,23
17823,962,94
17824,5038,84
17825,951,105
17826,25,6
17827,4644,129
17828,6255,66
17829,3967,87
17830,9536,71
17831,9663,9
17832,1916,147
17833,1146,95
17834,9394,188
17835,7806,120
17836,1017,16
17837,2032,49
17838,3915,12
17839,8830,128
17840,3372,49
17841,5079,94
17842,8843,117
17843,3542,129
17844,9089,65
17845,1312,26
17846,3296,161
17847,5731,165
17848,18,17
17849,702,175
17850,7786,115
17851,754,56
17852,3352,181
17853,3379,197
17854,3312,29
17855,5592,43
17856,6014,87
17857,6456,173
17858,7082,170
17859,6512,88
17860,1970,124
17861,813,195
17862,8296,101
17863,3954,162
17864,2352,60
17865,9816,167
17866,8007,120
17867,9514,186
17868,2980,136
17869,4176,39
17870,9833,55
17871,8327,194
17872,7380,183
17873,4003,108
17874,8204,39
17875,7555,199
17876,214,131
17877,5118,84
17878,6513,75
17879,6672,173
17880,6191,18
17881,4902,146
17882,4226,30
17883,1199,162
17884,5954,184
17885,7511,136
17886,8897,8
17887,2332,135
17888,662,156
17889,7535,101
17890,3747,183
17891,7274,90
17892,4305,176
17893,3549,149
17894,9647,105
17895,9161,77
17896,7937,127
17897,6938,17
17898,8582,17
17899,1004,14
17900,4989,40
17901,8106,166
17902,3021,116
17903,7582,174
17904,2292,38
17905,6527,64
17906,9260,100
17907,953,103
17908,2644,186
17909,1,93
17910,3879,142
17911,6924,79
17912,9105,41
17913,8723,14
17914,9025,96
17915,9504,46
17916,6289,104
17917,5201,104
17918,6606,133
17919,5506,112
17920,6316,77
17921,9353,14
17922,8631,103
17923,809,3
17924,1346,71
17925,9110,57
17926,9089,163
17927,4591,12
17928,8531,50
17929,1575,143
17930,5633,47
17931,336,146
17932,1172,158
17933,430,141
17934,775,45
17935,217,187
17936,3123,39
17937,830,179
17938,4906,148
17939,1878,46
17940,3870,43
17941,1661,193
17942,9654,2
17943,3798,62
17944,4719,17
17945,8335,124
17946,528,106
17947,3137,8
17948,2166,27
17949,6735,199
17950,9814,196
17951,3600,115
17952,8228,155
17953,3733,122
17954,6357,4
17955,2358,150
17956,6181,82
17957,7630,5
17958,6925,184
17959,8035,165
17960,2088,156
17961,9301,189
17962,7919,42
17963,6373,17
17964,7165,121
17965,1101,143
17966,612,151
17967,6316,74
17968,8444,187
17969,8405,167
17970,4173,108
17971,3015,95
17972,8854,86
17973,4699,180
17974,7912,89
17975,9533,10
17976,8235,135
17977,9347,24
17978,4365,154
17979,2859,159
17980,1413,48
17981,4835,19
17982,2381,14
17983,9406,142
17984,3948,167
17985,995,151
17986,1557,81
17987,9831,29
17988,722,194
17989,634,186
17990,4331,78
17991,2640,168
17992,4215,68
17993,8059,86
17994,9175,155
17995,843,194
17996,8270,87
17997,9023,175
17998,7151,34
17999,5882,51
18000,5544,142
18001,6066,183
18002,2292,170
18003,5825,191
18004,5278,16
18005,4266,176
18006,7487,119
18007,4613,31
18008,7846,125
18009,5561,41
18010,1073,6
18011,5610,133
18012,9968,43
18013,1476,165
18014,3550,10
18015,2172,185
18016,4345,27
18017,8274,93
18018,7293,39
18019,3394,58
18020,4199,147
18021,9013,99
18022,2115,141
18023,5673,188
18024,2328,183
18025,1490,131
18026,8771,168
18027,2794,14
18028,6252,28
18029,3323,42
18030,1081,103
18031,8197,8
18032,7218,19
18033,7308,123
18034,7741,58
18035,3793,122
18036,7643,69
18037,7359,93
18038,6436,170
18039,3898,199
18040,1330,94
18041,9473,86
18042,4735,73
18043,2933,48
18044,2955,149
18045,9660,8
18046,7218,41
18047,4336,147
18048,8801,143
18049,9559,89
18050,1947,87
18051,6225,122
18052,9074,64
18053,8416,175
18054,8737,170
18055,3989,98
18056,4788,72
18057,359,28
18058,7294,15
18059,6230,31
18060,7675,40
18061,6243,127
18062,7132,27
18063,9495,141
18064,1215,176
18065,1519,131
18066,3241,78
18067,1582,22
18068,6321,51
18069,9682,77
18070,307,132
18071,4935,172
18072,3700,194
18073,6160,90
18074,3155,146
18075,1853,94
18076,6638,123
18077,2733,190
18078,4837,145
18079,3183,138
18080,216,58
18081,5378,133
18082,3607,86
18083,4291,156
18084,9066,183
18085,8271,151
18086,368,181
18087,7565,93
18088,7377,141
18089,493,166
18090,8030,176
18091,977,100
18092,3645,128
18093,4927,158
18094,3560,103
18095,7475,130
18096,8082,185
18097,7113,87
18098,6379,192
18099,1943,128
18100,4512,100
18101,437,57
18102,7783,139
18103,8798,82
18104,4728,175
18105,3652,183
18106,3267,30
18107,6262,176
18108,5085,189
18109,5096,138
18110,5242,110
18111,2619,196
18112,525,62
18113,5573,143
18114,7374,102
18115,4623,98
18116,333,150
18117,8126,132
18118,9741,12
18119,2024,104
18120,187,143
18121,3330,162
18122,1027,15
18123,5454,5
18124,5334,115
18125,9873,66
18126,3224,53
18127,8046,91
18128,4366,64
18129,2715,29
18130,185,180
18131,8097,33
18132,5925,144
18133,9019,17
18134,5905,77
18135,4097,153
18136,1084,22
18137,174,12
18138,4603,176
18139,5975,175
18140,5155,56
18141,4734,157
18142,3335,105
18143,514,165
18144,8130,13
18145,1686,29
18146,3644,50
18147,1339,4
18148,3035,151
18149,3559,181
18150,2691,192
18151,8846,86
18152,4894,162
18153,4014,126
18154,1746,64
18155,6425,34
18156,1777,4
18157,6944,174
18158,3029,130
18159,9347,109
18160,8819,3
18161,9232,65
18162,3683,82
18163,2856,43
18164,4808,66
18165,5121,130
18166,3083,156
18167,2231,78
18168,2819,44
18169,8588,89
18170,432,101
18171,7467,103
18172,7422,93
18173,9620,71
18174,6049,75
18175,7388,136
18176,6238,128
18177,9709,27
