id,name,description,price,begin_dttm,end_dttm,location,user_id,category_id,status_id,type_of_payment_id
8762,Task #8762,Task #8762 description,59778,2017-09-30 09:33:58,2017-11-19 10:03:37,\N,141,2,4,4
8763,Task #8763,Task #8763 description,85212,2018-03-04 02:49:29,2018-06-12 04:22:19,\N,160,11,3,3
8764,Task #8764,Task #8764 description,71217,2017-07-08 15:26:53,2017-08-11 02:19:21,\N,118,13,4,2
8765,Task #8765,Task #8765 description,58553,2017-06-15 03:11:36,2017-08-04 23:37:21,\N,165,11,5,4
8766,Task #8766,Task #8766 description,99365,2018-08-30 02:51:57,2018-09-09 01:14:50,\N,112,2,1,5
8767,Task #8767,Task #8767 description,83230,2017-07-07 22:47:15,2018-08-24 11:05:18,\N,24,14,2,1
8768,Task #8768,Task #8768 description,37024,2017-10-29 18:45:39,2018-09-01 17:53:35,\N,49,17,1,1
8769,Task #8769,Task #8769 description,54636,2018-08-02 19:34:04,2018-08-13 18:42:06,\N,87,19,2,4
8770,Task #8770,Task #8770 description,48288,2018-02-04 21:27:38,2018-06-11 22:54:27,\N,149,19,1,3
8771,Task #8771,Task #8771 description,74911,2018-02-04 03:15:51,2018-06-07 11:44:57,\N,78,17,2,4
8772,Task #8772,Task #8772 description,31713,2017-08-15 16:12:04,2018-06-08 04:31:24,\N,167,16,5,1
8773,Task #8773,Task #8773 description,6186,2018-09-23 21:46:57,2018-09-28 09:27:26,\N,177,5,2,4
8774,Task #8774,Task #8774 description,58337,2017-11-23 16:36:27,2018-05-18 14:58:04,\N,16,9,3,1
8775,Task #8775,Task #8775 description,39429,2017-07-08 18:46:14,2017-08-07 18:40:49,\N,104,14,4,1
8776,Task #8776,Task #8776 description,39669,2018-05-30 01:12:58,2018-07-07 20:56:05,\N,146,14,3,1
8777,Task #8777,Task #8777 description,20331,2018-01-30 15:45:28,2018-04-15 05:05:46,\N,147,15,2,3
8778,Task #8778,Task #8778 description,83641,2018-02-05 17:46:29,2018-09-15 01:52:47,\N,108,1,2,3
8779,Task #8779,Task #8779 description,25594,2018-03-05 03:07:20,2018-04-12 08:39:28,\N,128,18,3,3
8780,Task #8780,Task #8780 description,40059,2018-08-16 19:20:27,2018-09-03 19:01:37,\N,63,10,3,2
8781,Task #8781,Task #8781 description,62954,2018-01-14 14:30:06,2018-05-29 01:09:31,\N,196,16,4,4
8782,Task #8782,Task #8782 description,81818,2018-02-15 07:42:02,2018-09-25 03:23:58,\N,43,15,2,2
8783,Task #8783,Task #8783 description,85292,2017-08-04 21:44:28,2018-06-23 09:36:42,\N,45,18,3,5
8784,Task #8784,Task #8784 description,90562,2018-08-24 10:58:21,2018-08-31 11:03:04,\N,95,15,2,4
8785,Task #8785,Task #8785 description,72461,2018-02-06 13:26:29,2018-07-25 07:54:17,\N,52,15,2,4
8786,Task #8786,Task #8786 description,1167,2017-06-26 12:18:54,2018-03-25 21:53:26,\N,21,13,4,5
8787,Task #8787,Task #8787 description,95046,2017-06-24 03:01:11,2017-10-09 04:55:13,\N,23,18,3,2
8788,Task #8788,Task #8788 description,53966,2017-11-26 22:49:38,2018-06-04 15:54:33,\N,47,1,1,2
8789,Task #8789,Task #8789 description,79928,2017-11-16 18:19:41,2018-05-05 10:22:41,\N,9,6,3,1
8790,Task #8790,Task #8790 description,20633,2018-05-02 22:53:23,2018-08-16 01:04:13,\N,47,11,2,5
8791,Task #8791,Task #8791 description,77221,2017-07-04 08:26:18,2017-09-26 22:26:25,\N,5,17,2,1
8792,Task #8792,Task #8792 description,4316,2018-09-05 08:41:26,2018-09-19 17:14:58,\N,50,1,5,4
8793,Task #8793,Task #8793 description,45848,2018-06-05 03:59:45,2018-09-16 05:14:17,\N,54,16,5,4
8794,Task #8794,Task #8794 description,81700,2017-12-19 22:56:38,2018-07-07 10:05:38,\N,20,6,5,5
8795,Task #8795,Task #8795 description,14950,2017-10-16 01:09:59,2018-03-01 12:40:55,\N,59,11,4,5
8796,Task #8796,Task #8796 description,25894,2018-02-20 11:00:30,2018-06-10 05:43:52,\N,200,2,1,3
8797,Task #8797,Task #8797 description,95351,2018-06-24 03:48:59,2018-08-02 10:47:24,\N,137,13,4,1
8798,Task #8798,Task #8798 description,58309,2017-12-31 02:10:29,2018-03-20 02:14:29,\N,7,18,5,5
8799,Task #8799,Task #8799 description,93186,2018-06-20 17:09:19,2018-07-31 03:16:24,\N,53,15,5,5
8800,Task #8800,Task #8800 description,6467,2018-06-20 17:40:58,2018-09-21 01:04:34,\N,11,8,3,1
8801,Task #8801,Task #8801 description,45783,2018-09-10 23:59:14,2018-09-12 12:44:59,\N,52,16,5,2
8802,Task #8802,Task #8802 description,45471,2018-02-07 11:31:12,2018-09-25 01:20:50,\N,105,20,3,2
8803,Task #8803,Task #8803 description,1606,2018-06-06 02:17:57,2018-06-18 21:17:15,\N,27,4,5,3
8804,Task #8804,Task #8804 description,62623,2018-01-29 01:27:26,2018-08-04 05:35:51,\N,108,15,4,2
8805,Task #8805,Task #8805 description,7256,2018-02-01 21:39:07,2018-06-07 16:38:13,\N,176,17,5,5
8806,Task #8806,Task #8806 description,47120,2018-03-10 20:44:05,2018-05-31 04:50:32,\N,114,6,5,1
8807,Task #8807,Task #8807 description,45952,2018-07-11 00:36:21,2018-09-03 15:16:00,\N,48,14,5,1
8808,Task #8808,Task #8808 description,41301,2018-02-24 17:24:31,2018-07-15 08:56:43,\N,105,9,1,1
8809,Task #8809,Task #8809 description,15572,2017-08-27 18:52:19,2018-07-26 23:31:31,\N,190,9,1,2
8810,Task #8810,Task #8810 description,16774,2018-06-30 22:47:05,2018-09-06 12:25:19,\N,34,17,3,3
8811,Task #8811,Task #8811 description,98685,2017-06-06 23:27:07,2018-05-28 15:13:06,\N,14,1,4,1
8812,Task #8812,Task #8812 description,22715,2017-12-26 01:13:45,2018-09-17 19:59:39,\N,39,16,1,3
8813,Task #8813,Task #8813 description,1827,2017-07-14 01:46:53,2018-08-19 16:06:53,\N,179,17,3,4
8814,Task #8814,Task #8814 description,11657,2018-01-28 10:50:52,2018-03-09 15:12:00,\N,187,19,3,3
8815,Task #8815,Task #8815 description,1246,2017-12-12 07:21:57,2018-08-27 12:21:19,\N,119,5,2,2
8816,Task #8816,Task #8816 description,68603,2018-01-27 22:00:15,2018-09-28 18:53:38,\N,3,16,2,2
8817,Task #8817,Task #8817 description,79173,2018-08-10 13:03:16,2018-08-11 21:40:38,\N,139,7,1,5
8818,Task #8818,Task #8818 description,17193,2018-09-11 22:53:29,2018-09-20 12:57:39,\N,158,20,1,3
8819,Task #8819,Task #8819 description,46147,2018-03-08 01:13:16,2018-05-06 00:17:03,\N,85,20,1,3
8820,Task #8820,Task #8820 description,76020,2018-06-11 09:11:32,2018-08-14 14:06:53,\N,78,13,5,5
8821,Task #8821,Task #8821 description,59387,2018-05-23 20:55:45,2018-07-18 20:46:19,\N,187,16,3,2
8822,Task #8822,Task #8822 description,99899,2017-10-19 05:03:19,2017-12-07 05:53:28,\N,97,9,2,4
8823,Task #8823,Task #8823 description,7825,2018-03-29 12:54:22,2018-06-10 03:00:55,\N,70,14,4,1
8824,Task #8824,Task #8824 description,70935,2017-09-02 03:47:05,2018-07-22 04:11:38,\N,94,18,4,1
8825,Task #8825,Task #8825 description,3075,2017-06-15 18:03:38,2018-09-17 19:51:10,\N,9,19,2,1
8826,Task #8826,Task #8826 description,4737,2017-11-02 15:47:06,2018-01-12 21:09:45,\N,155,20,1,3
8827,Task #8827,Task #8827 description,87758,2018-08-02 03:54:16,2018-09-19 07:54:24,\N,118,8,5,4
8828,Task #8828,Task #8828 description,91454,2018-09-19 12:50:18,2018-09-26 01:55:12,\N,114,17,1,1
8829,Task #8829,Task #8829 description,64357,2018-01-12 01:42:00,2018-09-04 07:03:49,\N,150,1,1,4
8830,Task #8830,Task #8830 description,56279,2018-08-04 21:17:43,2018-09-11 15:44:03,\N,127,3,1,2
8831,Task #8831,Task #8831 description,97041,2017-11-25 19:50:36,2018-05-26 00:07:55,\N,83,5,5,3
8832,Task #8832,Task #8832 description,84425,2017-11-07 23:26:45,2018-09-17 09:14:55,\N,61,8,2,5
8833,Task #8833,Task #8833 description,63413,2018-02-06 09:49:40,2018-06-05 06:38:20,\N,125,12,4,4
8834,Task #8834,Task #8834 description,86044,2018-04-30 09:15:56,2018-08-18 00:14:10,\N,15,13,2,1
8835,Task #8835,Task #8835 description,16334,2018-07-11 11:28:19,2018-08-09 04:15:15,\N,169,10,5,5
8836,Task #8836,Task #8836 description,95117,2018-08-12 01:07:11,2018-09-15 10:47:52,\N,72,12,5,4
8837,Task #8837,Task #8837 description,30509,2018-09-28 22:26:42,2018-09-29 18:42:31,\N,55,1,4,2
8838,Task #8838,Task #8838 description,76641,2017-12-25 00:07:45,2018-02-19 17:25:46,\N,158,19,3,3
8839,Task #8839,Task #8839 description,21672,2017-10-01 14:51:58,2018-04-18 07:42:41,\N,107,3,5,1
8840,Task #8840,Task #8840 description,4956,2018-07-25 01:35:08,2018-08-12 22:13:18,\N,131,5,2,3
8841,Task #8841,Task #8841 description,29720,2018-09-15 03:50:31,2018-09-16 01:39:05,\N,19,12,4,3
8842,Task #8842,Task #8842 description,82875,2017-10-30 00:30:42,2018-07-20 03:38:38,\N,49,1,5,5
8843,Task #8843,Task #8843 description,31598,2018-03-13 10:45:48,2018-05-01 00:57:57,\N,136,8,3,5
8844,Task #8844,Task #8844 description,77538,2017-06-17 01:22:07,2018-05-05 09:41:46,\N,32,20,4,4
8845,Task #8845,Task #8845 description,49319,2018-04-10 10:27:07,2018-09-25 14:50:52,\N,137,11,3,5
8846,Task #8846,Task #8846 description,41526,2017-11-29 07:46:57,2018-04-24 09:19:28,\N,195,12,4,1
8847,Task #8847,Task #8847 description,67669,2018-02-15 05:13:01,2018-07-27 21:42:08,\N,6,17,4,5
8848,Task #8848,Task #8848 description,22259,2018-01-23 11:49:11,2018-03-28 08:49:51,\N,60,11,3,2
8849,Task #8849,Task #8849 description,73317,2018-04-22 21:19:36,2018-04-26 23:36:48,\N,102,16,4,4
8850,Task #8850,Task #8850 description,56669,2018-05-07 13:55:31,2018-08-23 12:46:32,\N,157,14,3,2
8851,Task #8851,Task #8851 description,35947,2018-06-28 05:23:49,2018-08-05 03:16:11,\N,165,4,3,2
8852,Task #8852,Task #8852 description,90095,2018-08-12 09:49:52,2018-09-27 14:59:38,\N,7,15,1,5
8853,Task #8853,Task #8853 description,44240,2018-06-14 07:45:03,2018-06-24 15:13:17,\N,143,15,2,5
8854,Task #8854,Task #8854 description,92399,2017-10-02 16:40:53,2018-05-19 21:26:56,\N,117,13,4,3
8855,Task #8855,Task #8855 description,67498,2017-09-24 08:54:53,2018-01-30 23:45:47,\N,139,4,3,3
8856,Task #8856,Task #8856 description,49450,2018-03-07 05:58:45,2018-09-05 18:54:42,\N,69,13,2,3
8857,Task #8857,Task #8857 description,33597,2017-12-20 07:35:49,2017-12-24 09:11:54,\N,149,14,1,4
8858,Task #8858,Task #8858 description,15611,2018-01-14 01:20:54,2018-04-24 04:37:11,\N,11,1,4,3
8859,Task #8859,Task #8859 description,75305,2017-06-09 01:26:21,2018-03-09 03:37:05,\N,176,18,1,3
8860,Task #8860,Task #8860 description,31711,2018-08-09 10:43:29,2018-08-29 02:20:26,\N,134,16,1,3
8861,Task #8861,Task #8861 description,10698,2018-03-09 07:31:13,2018-08-23 19:07:38,\N,128,8,4,4
8862,Task #8862,Task #8862 description,5892,2017-12-11 01:52:45,2018-07-30 17:41:45,\N,6,11,3,2
8863,Task #8863,Task #8863 description,89846,2018-02-22 18:51:47,2018-09-24 16:38:26,\N,41,2,2,2
8864,Task #8864,Task #8864 description,62411,2018-07-19 05:37:22,2018-09-20 12:54:01,\N,119,20,1,1
8865,Task #8865,Task #8865 description,87717,2017-09-23 05:22:06,2018-07-13 20:59:04,\N,74,17,3,1
8866,Task #8866,Task #8866 description,31068,2018-06-22 10:09:23,2018-09-19 02:05:49,\N,68,11,4,2
8867,Task #8867,Task #8867 description,90236,2018-08-13 16:33:30,2018-08-14 01:32:56,\N,85,6,4,2
8868,Task #8868,Task #8868 description,48865,2018-09-08 21:03:09,2018-09-28 06:36:37,\N,86,20,2,5
8869,Task #8869,Task #8869 description,85599,2017-06-25 17:48:06,2018-05-03 12:12:45,\N,117,15,5,1
8870,Task #8870,Task #8870 description,73248,2018-07-21 17:22:51,2018-08-27 01:05:37,\N,126,2,2,5
8871,Task #8871,Task #8871 description,94798,2018-07-25 22:03:38,2018-08-23 17:54:20,\N,67,11,2,4
8872,Task #8872,Task #8872 description,95022,2018-05-17 14:41:14,2018-08-14 11:45:55,\N,3,12,1,3
8873,Task #8873,Task #8873 description,4647,2017-10-23 20:04:55,2018-01-13 11:29:34,\N,65,7,3,3
8874,Task #8874,Task #8874 description,44430,2017-11-13 02:09:53,2018-05-16 12:29:04,\N,134,10,1,3
8875,Task #8875,Task #8875 description,69364,2018-02-02 04:05:04,2018-09-29 14:33:55,\N,162,12,5,1
8876,Task #8876,Task #8876 description,6166,2018-05-14 05:27:15,2018-06-22 20:27:03,\N,6,15,2,3
8877,Task #8877,Task #8877 description,83745,2018-02-18 02:43:54,2018-05-02 21:20:30,\N,164,15,5,2
8878,Task #8878,Task #8878 description,50458,2018-01-31 16:34:31,2018-07-31 13:31:03,\N,9,19,1,2
8879,Task #8879,Task #8879 description,92343,2017-06-09 15:58:35,2017-12-21 22:41:52,\N,180,8,3,1
8880,Task #8880,Task #8880 description,78422,2017-10-10 03:06:09,2018-04-28 21:05:41,\N,55,5,1,5
8881,Task #8881,Task #8881 description,89884,2017-11-05 05:00:21,2017-11-27 02:01:45,\N,148,7,3,4
8882,Task #8882,Task #8882 description,57881,2017-08-18 11:31:54,2017-10-21 21:38:06,\N,165,15,4,1
8883,Task #8883,Task #8883 description,12939,2018-05-23 09:08:00,2018-07-23 12:51:58,\N,149,10,4,3
8884,Task #8884,Task #8884 description,20714,2018-06-04 17:48:53,2018-06-11 07:40:45,\N,143,12,2,3
8885,Task #8885,Task #8885 description,66902,2017-08-18 16:39:59,2018-08-31 18:38:29,\N,199,17,3,3
8886,Task #8886,Task #8886 description,71993,2018-04-09 09:03:13,2018-07-16 04:32:36,\N,87,10,2,4
8887,Task #8887,Task #8887 description,12465,2018-04-16 14:05:49,2018-09-10 14:47:59,\N,171,17,4,5
8888,Task #8888,Task #8888 description,57524,2017-07-14 17:01:33,2018-08-27 16:13:38,\N,183,19,1,4
8889,Task #8889,Task #8889 description,79545,2018-09-28 17:07:23,2018-09-29 22:22:29,\N,100,19,4,5
8890,Task #8890,Task #8890 description,12528,2018-06-13 15:38:15,2018-09-11 14:38:57,\N,131,4,5,5
8891,Task #8891,Task #8891 description,75989,2017-09-11 15:44:34,2017-12-12 10:41:45,\N,64,8,1,1
8892,Task #8892,Task #8892 description,8373,2017-07-06 15:10:30,2018-08-16 12:50:26,\N,14,7,4,4
8893,Task #8893,Task #8893 description,73868,2018-09-06 01:27:35,2018-09-11 19:17:47,\N,139,19,2,3
8894,Task #8894,Task #8894 description,47187,2017-08-08 02:59:45,2017-09-13 17:26:10,\N,122,10,4,4
8895,Task #8895,Task #8895 description,39694,2018-05-27 00:50:11,2018-08-01 09:26:35,\N,7,15,4,1
8896,Task #8896,Task #8896 description,16317,2017-07-08 02:39:05,2017-08-30 12:55:06,\N,189,18,4,5
8897,Task #8897,Task #8897 description,7627,2017-10-27 04:52:42,2017-12-12 19:25:27,\N,176,17,5,4
8898,Task #8898,Task #8898 description,98143,2018-08-31 06:26:24,2018-09-10 23:33:58,\N,108,16,4,4
8899,Task #8899,Task #8899 description,23561,2018-08-04 09:42:00,2018-08-31 03:20:20,\N,9,9,3,5
8900,Task #8900,Task #8900 description,83182,2018-01-09 15:36:22,2018-09-02 06:03:08,\N,99,7,4,2
8901,Task #8901,Task #8901 description,55355,2018-03-16 12:51:39,2018-03-18 03:17:02,\N,184,13,5,5
8902,Task #8902,Task #8902 description,17662,2017-11-12 23:52:12,2018-01-04 07:27:16,\N,148,10,3,1
8903,Task #8903,Task #8903 description,62266,2017-10-01 03:59:37,2018-09-05 04:32:18,\N,19,17,5,4
8904,Task #8904,Task #8904 description,83206,2017-10-03 10:37:23,2018-07-24 22:47:48,\N,31,17,3,1
8905,Task #8905,Task #8905 description,63167,2018-02-08 18:30:01,2018-09-17 17:27:05,\N,157,6,3,4
8906,Task #8906,Task #8906 description,4439,2018-02-19 02:04:44,2018-08-02 03:01:24,\N,192,10,2,4
8907,Task #8907,Task #8907 description,68560,2018-04-09 13:45:38,2018-05-06 23:36:07,\N,73,20,1,4
8908,Task #8908,Task #8908 description,7760,2018-08-19 01:57:04,2018-09-06 06:21:18,\N,62,4,3,1
8909,Task #8909,Task #8909 description,71462,2018-05-10 15:01:41,2018-06-24 12:21:16,\N,82,14,5,1
8910,Task #8910,Task #8910 description,42283,2018-05-28 22:07:57,2018-07-27 09:15:48,\N,61,4,5,5
8911,Task #8911,Task #8911 description,73722,2018-05-24 06:27:48,2018-07-25 07:17:38,\N,89,5,3,4
8912,Task #8912,Task #8912 description,83004,2018-06-30 15:41:28,2018-08-24 15:45:12,\N,117,3,3,5
8913,Task #8913,Task #8913 description,69164,2018-05-13 02:02:08,2018-08-06 06:27:46,\N,79,16,1,2
8914,Task #8914,Task #8914 description,79336,2017-10-04 08:29:45,2018-07-26 10:16:30,\N,76,5,1,2
8915,Task #8915,Task #8915 description,69314,2018-07-02 09:42:38,2018-07-16 04:32:30,\N,116,18,4,2
8916,Task #8916,Task #8916 description,52281,2018-03-19 09:59:58,2018-08-19 06:36:15,\N,62,17,3,4
8917,Task #8917,Task #8917 description,32736,2017-12-04 23:41:52,2018-01-17 08:26:05,\N,176,20,2,5
8918,Task #8918,Task #8918 description,81985,2018-01-30 10:42:59,2018-03-17 12:47:17,\N,117,17,3,3
8919,Task #8919,Task #8919 description,76697,2017-09-05 22:24:48,2018-03-25 23:39:37,\N,156,8,1,3
8920,Task #8920,Task #8920 description,23325,2018-05-30 19:29:36,2018-06-26 23:58:12,\N,150,12,4,3
8921,Task #8921,Task #8921 description,10663,2018-06-27 14:47:48,2018-08-14 05:02:40,\N,3,16,4,5
8922,Task #8922,Task #8922 description,55096,2017-06-07 16:19:45,2018-02-25 20:32:23,\N,50,3,2,4
8923,Task #8923,Task #8923 description,8913,2017-08-14 11:59:55,2017-10-12 15:19:31,\N,80,17,4,5
8924,Task #8924,Task #8924 description,60899,2017-09-07 10:45:31,2017-12-23 06:28:07,\N,178,20,1,3
8925,Task #8925,Task #8925 description,48826,2018-02-03 23:57:50,2018-06-01 13:56:23,\N,187,9,1,3
8926,Task #8926,Task #8926 description,96584,2018-01-04 14:54:07,2018-09-22 17:32:04,\N,43,20,2,2
8927,Task #8927,Task #8927 description,1102,2018-02-12 08:44:49,2018-09-28 04:41:49,\N,172,20,2,4
8928,Task #8928,Task #8928 description,48112,2017-10-01 05:20:34,2018-03-03 17:10:02,\N,70,11,3,3
8929,Task #8929,Task #8929 description,98835,2018-08-16 16:10:54,2018-08-30 20:18:01,\N,157,3,4,1
8930,Task #8930,Task #8930 description,75789,2017-10-04 07:22:55,2018-03-31 07:59:05,\N,83,18,3,1
8931,Task #8931,Task #8931 description,51637,2017-10-14 11:32:42,2017-12-22 08:13:41,\N,31,10,3,2
8932,Task #8932,Task #8932 description,79732,2018-01-30 14:42:55,2018-04-21 12:38:02,\N,93,14,2,2
8933,Task #8933,Task #8933 description,99965,2018-07-30 07:18:53,2018-08-07 15:42:23,\N,147,2,1,1
8934,Task #8934,Task #8934 description,54713,2018-08-24 12:47:24,2018-09-18 22:27:23,\N,127,15,1,2
8935,Task #8935,Task #8935 description,19748,2018-08-25 01:53:16,2018-09-11 01:44:07,\N,85,7,2,5
8936,Task #8936,Task #8936 description,77459,2018-03-07 10:46:56,2018-06-22 21:49:57,\N,66,6,1,3
8937,Task #8937,Task #8937 description,68148,2018-03-15 15:36:07,2018-04-15 05:40:32,\N,52,15,3,4
8938,Task #8938,Task #8938 description,40569,2018-04-17 13:05:53,2018-07-18 03:25:54,\N,49,15,2,1
8939,Task #8939,Task #8939 description,7857,2017-11-27 19:32:19,2017-12-28 12:44:08,\N,125,12,4,4
8940,Task #8940,Task #8940 description,52979,2017-09-09 10:35:51,2017-10-23 19:35:34,\N,42,16,5,2
8941,Task #8941,Task #8941 description,92554,2018-04-13 09:59:36,2018-08-16 18:03:37,\N,180,4,3,2
8942,Task #8942,Task #8942 description,56159,2018-06-02 08:51:38,2018-07-17 13:41:42,\N,130,6,5,5
8943,Task #8943,Task #8943 description,42814,2018-09-14 03:57:29,2018-09-20 13:01:22,\N,116,16,5,3
8944,Task #8944,Task #8944 description,24164,2017-08-18 05:36:20,2018-02-11 13:17:26,\N,12,2,2,5
8945,Task #8945,Task #8945 description,43332,2017-12-22 08:16:27,2018-01-27 02:29:10,\N,187,18,4,5
8946,Task #8946,Task #8946 description,7691,2018-03-24 12:46:33,2018-07-03 07:45:36,\N,144,4,5,5
8947,Task #8947,Task #8947 description,9952,2018-01-29 03:07:28,2018-02-15 18:35:29,\N,47,15,4,3
8948,Task #8948,Task #8948 description,94082,2017-11-29 04:15:38,2018-04-10 02:37:46,\N,104,20,3,3
8949,Task #8949,Task #8949 description,66394,2018-01-07 23:55:26,2018-09-07 07:39:17,\N,31,12,5,4
8950,Task #8950,Task #8950 description,72114,2017-07-25 16:08:41,2018-01-12 20:15:38,\N,116,20,3,1
8951,Task #8951,Task #8951 description,91721,2018-01-17 16:43:39,2018-09-08 07:44:22,\N,36,5,3,2
8952,Task #8952,Task #8952 description,5934,2018-08-05 21:41:43,2018-09-12 17:32:22,\N,178,17,2,2
8953,Task #8953,Task #8953 description,64823,2017-06-25 11:42:52,2017-09-08 16:42:50,\N,98,3,5,4
8954,Task #8954,Task #8954 description,66775,2017-11-16 23:11:56,2018-02-26 02:43:37,\N,88,13,2,3
8955,Task #8955,Task #8955 description,52583,2018-05-16 13:51:45,2018-06-04 21:59:37,\N,98,17,3,5
8956,Task #8956,Task #8956 description,49096,2018-05-02 12:12:58,2018-08-13 00:23:14,\N,70,11,5,3
8957,Task #8957,Task #8957 description,93872,2017-09-04 05:18:06,2018-03-29 09:02:13,\N,4,1,4,3
8958,Task #8958,Task #8958 description,69518,2018-04-06 17:56:06,2018-09-13 11:44:19,\N,123,12,2,4
8959,Task #8959,Task #8959 description,2536,2017-10-16 03:45:27,2017-12-03 21:57:30,\N,14,7,2,2
8960,Task #8960,Task #8960 description,62920,2017-07-01 17:54:31,2018-09-27 20:53:08,\N,150,7,3,3
8961,Task #8961,Task #8961 description,41635,2017-06-16 10:42:36,2018-06-12 17:33:17,\N,111,7,2,5
8962,Task #8962,Task #8962 description,88997,2017-07-20 00:29:44,2017-11-15 19:16:46,\N,69,13,5,2
8963,Task #8963,Task #8963 description,84792,2018-07-04 14:52:03,2018-08-02 12:10:52,\N,36,20,1,1
8964,Task #8964,Task #8964 description,758,2017-10-24 06:33:09,2018-02-02 07:03:14,\N,185,18,2,2
8965,Task #8965,Task #8965 description,63985,2018-07-21 02:30:16,2018-09-24 15:37:22,\N,184,14,1,1
8966,Task #8966,Task #8966 description,60267,2018-01-01 09:27:32,2018-07-30 13:07:41,\N,157,20,4,4
8967,Task #8967,Task #8967 description,7620,2018-06-15 04:49:29,2018-08-24 12:05:43,\N,23,6,4,1
8968,Task #8968,Task #8968 description,5508,2018-06-02 06:47:31,2018-08-27 23:29:32,\N,132,6,1,2
8969,Task #8969,Task #8969 description,41519,2018-09-28 15:23:28,2018-09-28 18:18:17,\N,122,18,5,1
8970,Task #8970,Task #8970 description,58741,2017-07-02 00:12:00,2018-06-29 17:35:53,\N,132,8,1,5
8971,Task #8971,Task #8971 description,70849,2018-05-09 05:22:42,2018-08-15 04:45:51,\N,43,2,1,3
8972,Task #8972,Task #8972 description,14478,2017-07-07 13:28:25,2017-08-18 04:10:21,\N,141,5,5,3
8973,Task #8973,Task #8973 description,24579,2017-08-29 19:37:21,2018-02-01 11:34:41,\N,150,2,1,4
8974,Task #8974,Task #8974 description,19807,2018-04-22 22:01:32,2018-05-30 20:24:14,\N,27,8,5,5
8975,Task #8975,Task #8975 description,3499,2018-02-07 17:38:56,2018-04-02 08:39:28,\N,65,14,3,1
8976,Task #8976,Task #8976 description,77438,2017-10-13 20:56:30,2017-10-26 19:40:30,\N,18,1,1,5
8977,Task #8977,Task #8977 description,97239,2017-11-22 14:47:19,2018-05-25 17:51:44,\N,135,8,2,2
8978,Task #8978,Task #8978 description,5812,2018-01-25 12:20:28,2018-02-24 10:40:02,\N,86,4,2,1
8979,Task #8979,Task #8979 description,20832,2018-08-15 07:11:18,2018-09-12 17:36:43,\N,28,12,2,4
8980,Task #8980,Task #8980 description,78799,2018-04-29 17:47:54,2018-07-28 23:01:55,\N,133,7,3,1
8981,Task #8981,Task #8981 description,27763,2018-06-16 08:57:08,2018-06-18 15:15:13,\N,146,3,4,3
8982,Task #8982,Task #8982 description,66543,2018-02-28 14:10:33,2018-04-22 05:27:50,\N,41,19,2,4
8983,Task #8983,Task #8983 description,70021,2018-04-16 02:04:06,2018-05-29 21:47:22,\N,48,5,4,3
8984,Task #8984,Task #8984 description,24579,2018-07-14 09:26:29,2018-08-28 02:49:56,\N,47,18,1,2
8985,Task #8985,Task #8985 description,78827,2018-08-26 23:46:58,2018-09-29 07:43:46,\N,149,11,1,4
8986,Task #8986,Task #8986 description,72268,2018-03-16 00:10:15,2018-07-16 04:42:06,\N,165,3,3,3
8987,Task #8987,Task #8987 description,69247,2018-05-17 14:25:07,2018-08-29 19:17:19,\N,54,12,2,5
8988,Task #8988,Task #8988 description,56790,2017-06-14 17:38:55,2018-02-25 04:52:43,\N,170,19,1,5
8989,Task #8989,Task #8989 description,93870,2017-10-23 20:41:58,2018-04-30 21:28:06,\N,119,20,5,3
8990,Task #8990,Task #8990 description,40941,2017-06-23 21:11:24,2017-10-29 20:46:49,\N,186,4,5,2
8991,Task #8991,Task #8991 description,50295,2018-06-29 22:40:39,2018-08-10 11:37:57,\N,181,16,4,4
8992,Task #8992,Task #8992 description,76501,2018-08-05 02:53:07,2018-09-30 00:24:49,\N,169,11,3,1
8993,Task #8993,Task #8993 description,55455,2018-03-25 03:57:50,2018-09-17 02:00:09,\N,166,15,3,3
8994,Task #8994,Task #8994 description,77492,2018-03-31 21:08:59,2018-08-16 21:35:46,\N,2,5,3,4
8995,Task #8995,Task #8995 description,97410,2017-06-21 07:38:09,2017-07-12 19:11:47,\N,190,10,1,3
8996,Task #8996,Task #8996 description,36398,2017-11-19 19:12:25,2018-03-28 19:39:34,\N,136,20,3,4
8997,Task #8997,Task #8997 description,14788,2018-02-16 15:34:27,2018-05-02 04:02:48,\N,39,14,1,1
8998,Task #8998,Task #8998 description,63378,2017-10-16 22:40:47,2018-01-15 05:39:11,\N,95,19,5,4
8999,Task #8999,Task #8999 description,84947,2018-04-25 00:45:52,2018-08-03 16:55:22,\N,156,13,1,4
9000,Task #9000,Task #9000 description,9678,2018-05-20 21:10:31,2018-07-11 12:49:02,\N,58,7,4,3
9001,Task #9001,Task #9001 description,67545,2017-08-10 19:06:16,2018-03-28 10:39:53,\N,93,17,2,2
9002,Task #9002,Task #9002 description,93811,2018-02-09 13:42:05,2018-03-18 19:44:09,\N,193,17,4,4
9003,Task #9003,Task #9003 description,12635,2017-12-15 20:03:48,2018-05-14 17:23:45,\N,76,7,1,5
9004,Task #9004,Task #9004 description,45380,2017-09-22 18:10:06,2017-11-10 02:34:23,\N,89,5,5,4
9005,Task #9005,Task #9005 description,63378,2018-03-15 09:09:48,2018-09-20 10:00:27,\N,96,13,2,3
