id,seller_id,buyer_id,dttm,sum,task_id
5734,6,43,2017-11-03 22:07:30,57364,8619
5735,81,100,2018-08-16 19:45:41,93332,8889
5736,51,64,2017-10-26 23:23:16,71741,3729
5737,114,49,2017-11-12 03:18:43,76308,945
5738,137,10,2017-11-14 12:30:52,69356,7433
5739,177,141,2017-12-27 07:34:09,23346,854
5740,116,197,2018-05-28 12:00:44,51259,9963
5741,36,119,2018-01-26 11:38:57,27849,6893
5742,87,187,2018-08-03 09:32:52,27515,5689
5743,87,196,2017-11-08 01:13:22,18422,3192
5744,16,97,2017-09-21 06:50:30,84519,8828
5745,179,81,2017-07-07 22:16:50,28831,1714
5746,157,129,2018-07-09 22:02:31,91176,7117
5747,22,39,2017-06-21 15:20:58,94240,9994
5748,108,121,2018-04-23 15:54:53,70230,5057
5749,134,121,2017-09-25 10:38:23,26580,2256
5750,200,71,2018-07-08 22:53:29,3656,2464
5751,146,196,2018-08-02 14:59:48,14496,8791
5752,116,175,2018-01-03 10:13:38,43762,5970
5753,150,94,2017-07-09 09:06:05,17353,4542
5754,189,144,2017-11-22 12:50:03,78725,6398
5755,19,90,2017-06-25 17:44:52,97239,2056
5756,136,122,2018-08-22 20:44:52,70937,6920
5757,93,143,2017-06-13 15:52:51,15675,5975
5758,112,1,2017-06-15 17:45:03,28547,3838
5759,35,82,2017-08-24 21:07:22,94467,8315
5760,99,78,2017-10-29 20:20:32,41713,9211
5761,168,72,2017-08-26 07:56:57,65614,2674
5762,83,199,2018-03-20 08:59:25,71845,7815
5763,2,161,2018-04-09 10:49:55,59106,3765
5764,123,51,2018-04-12 05:17:45,5866,3464
5765,21,91,2018-06-15 06:49:39,9440,3286
5766,145,17,2017-12-15 19:10:00,74823,8941
5767,188,169,2018-09-22 05:08:47,82668,8853
5768,33,84,2018-01-05 12:46:06,17657,7810
5769,60,148,2018-09-08 09:33:41,18618,1622
5770,153,180,2017-12-07 22:33:21,92135,9792
5771,137,156,2018-06-25 17:32:07,61992,8575
5772,117,91,2017-10-02 07:16:57,43485,3731
5773,109,22,2018-09-06 08:31:45,99379,3936
5774,82,127,2017-10-19 14:02:16,45834,6966
5775,32,173,2018-08-06 00:32:43,86261,6411
5776,4,138,2018-02-11 00:40:52,29244,2608
5777,132,64,2018-04-15 07:58:11,89084,8247
5778,130,145,2018-03-19 04:08:55,26956,585
5779,183,101,2018-01-31 09:43:08,50983,5407
5780,105,171,2018-03-16 04:46:16,62021,2003
5781,55,33,2018-05-29 14:36:37,78187,1960
5782,93,8,2018-07-30 16:56:31,31578,8964
5783,95,58,2018-08-05 03:24:44,60275,9005
5784,114,143,2018-02-20 01:11:13,91259,5961
5785,78,38,2018-04-10 13:51:15,99916,910
5786,50,101,2018-09-02 18:12:27,57581,5869
5787,132,94,2018-06-13 17:24:54,72568,1364
5788,96,52,2018-05-04 07:16:06,59467,1301
5789,91,99,2017-10-25 16:18:11,30052,435
5790,156,104,2018-08-23 17:37:52,33641,2071
5791,130,105,2017-11-29 07:50:03,36412,6234
5792,138,130,2018-07-05 09:51:32,51479,5312
5793,147,103,2018-06-19 08:08:25,29965,4243
5794,101,189,2017-11-07 21:48:31,73054,1193
5795,178,22,2018-05-11 14:17:16,14206,9171
5796,149,184,2017-10-22 03:48:23,87309,8232
5797,83,82,2018-05-14 05:35:13,67609,8046
5798,23,69,2017-08-31 20:14:03,88304,4111
5799,54,99,2018-04-02 02:02:12,55802,8996
5800,192,54,2018-06-17 08:30:07,74553,4061
5801,157,167,2017-08-31 09:35:57,54002,6705
5802,185,29,2017-09-14 20:49:25,85109,5548
5803,80,192,2017-08-23 11:12:34,41976,6042
5804,195,120,2018-01-24 09:39:57,40174,2183
5805,37,153,2017-12-05 02:21:44,26960,1781
5806,18,55,2017-11-18 04:06:30,9152,7285
5807,29,5,2018-08-19 19:09:02,70568,3624
5808,26,147,2018-02-20 23:49:50,77211,4863
5809,88,114,2018-04-20 18:34:43,58670,5709
5810,188,148,2018-04-15 08:25:53,30032,2994
5811,200,20,2018-03-10 16:32:31,28960,4626
5812,142,103,2017-08-19 16:28:34,37205,9926
5813,71,110,2018-08-02 15:37:43,5815,631
5814,189,182,2018-01-29 06:26:26,80332,2725
5815,79,131,2018-08-28 14:03:52,70142,5300
5816,109,17,2017-09-03 02:25:06,14177,1268
5817,41,147,2017-10-30 08:35:11,52353,1732
5818,116,88,2017-10-27 04:58:37,22860,6573
5819,184,125,2017-09-29 04:49:43,75206,7167
5820,2,34,2018-03-12 05:22:03,30381,1521
5821,74,66,2017-09-02 23:02:30,886,2977
5822,16,23,2018-02-19 09:55:56,3992,4911
5823,53,73,2017-06-04 03:10:43,33885,6200
5824,150,81,2018-08-29 09:54:18,49513,6
5825,50,55,2017-12-25 19:55:22,99954,7614
5826,119,51,2018-01-04 18:40:37,86634,326
5827,14,163,2018-09-04 06:31:11,82204,842
5828,156,19,2018-05-23 11:11:06,69259,4738
5829,90,25,2017-07-13 03:46:36,35633,6943
5830,14,29,2018-03-17 17:26:26,35151,3354
5831,88,37,2018-03-12 00:07:17,35745,7151
5832,49,111,2017-08-04 00:17:05,56182,9818
5833,81,187,2017-10-15 06:47:30,64147,1713
5834,143,6,2017-07-01 04:41:23,48456,5546
5835,70,59,2018-05-24 23:28:38,69861,3929
5836,23,136,2017-12-28 23:17:32,13174,5441
5837,176,177,2018-02-05 09:34:36,58097,5651
5838,10,163,2017-06-21 12:02:46,33268,6208
5839,106,46,2018-05-02 18:45:14,32244,8139
5840,130,30,2018-06-09 14:26:01,27170,2088
5841,134,58,2017-12-13 18:09:11,27519,1188
5842,25,49,2018-09-19 02:09:57,82091,7105
5843,10,31,2018-03-12 16:50:09,17610,5100
5844,30,151,2018-01-07 03:43:17,36778,4414
5845,167,155,2018-08-01 06:14:10,33002,1259
5846,116,176,2017-09-28 06:55:08,12212,6131
5847,129,181,2018-07-13 09:16:24,69674,5660
5848,170,19,2018-06-12 17:46:36,72710,3974
5849,136,132,2018-03-31 22:00:18,4228,5165
5850,147,149,2017-09-15 06:39:03,44719,4944
5851,43,53,2018-03-10 21:04:47,28689,9104
5852,85,161,2017-10-23 15:41:06,79793,9365
5853,186,108,2017-07-26 12:00:13,77712,6954
5854,24,16,2018-09-16 17:35:12,75600,5798
5855,9,127,2018-09-10 15:46:18,2308,3444
5856,51,54,2018-06-10 23:48:52,586,4917
5857,84,88,2017-11-30 03:36:27,37189,2372
5858,66,156,2017-10-03 14:27:07,36433,9357
5859,136,71,2017-12-01 17:39:40,33649,9064
5860,138,50,2017-07-10 13:50:11,39676,2336
5861,74,187,2018-04-17 10:30:32,90257,4636
5862,158,94,2017-11-20 10:29:14,32508,732
5863,9,159,2017-12-30 15:01:43,60584,1244
5864,39,55,2017-07-25 05:00:20,66351,3239
5865,171,180,2018-05-31 01:54:58,1151,3365
5866,167,9,2018-09-09 18:45:15,84895,5061
5867,167,10,2018-06-21 03:53:58,39995,1182
5868,123,29,2017-08-14 07:44:32,29325,7952
5869,14,1,2017-06-21 03:48:35,48213,8865
5870,103,80,2017-06-18 05:49:21,96073,6627
5871,44,23,2017-06-09 12:12:40,53880,6229
5872,70,110,2017-07-18 06:22:44,82284,6685
5873,122,102,2017-09-19 22:25:42,95923,8960
5874,190,23,2018-01-30 16:52:29,73870,2861
5875,3,190,2018-01-07 06:55:43,56911,7130
5876,199,123,2018-07-10 00:15:58,29769,3049
5877,115,172,2018-07-13 06:50:08,61018,1982
5878,123,138,2017-12-17 15:34:40,43336,4748
5879,37,121,2018-03-31 16:00:41,49842,5646
5880,32,190,2018-05-24 05:30:14,2819,788
5881,175,110,2018-04-19 23:29:44,8796,9568
5882,154,17,2018-04-14 23:00:59,81985,9627
5883,44,195,2018-08-09 16:12:09,92285,7207
5884,10,53,2018-09-21 09:39:17,63389,2986
5885,77,25,2018-08-19 07:32:49,2990,1165
5886,77,157,2017-11-27 10:10:23,780,8847
5887,43,97,2018-09-22 22:19:44,6168,8941
5888,182,89,2017-10-15 18:20:47,18235,1051
5889,93,13,2017-12-09 02:53:43,68135,5478
5890,73,99,2018-04-24 09:26:44,36581,431
5891,194,85,2018-06-16 11:42:51,75989,6408
5892,140,97,2017-08-23 21:04:08,49202,3952
5893,66,143,2018-04-26 20:05:00,74025,7895
5894,171,71,2018-06-05 23:00:20,81530,3071
5895,185,153,2018-06-17 06:49:05,49159,8885
5896,120,86,2017-07-28 15:46:31,16892,4695
5897,142,18,2017-08-29 07:47:14,9401,8314
5898,87,180,2017-07-08 13:05:24,73603,871
5899,200,65,2018-03-20 20:31:44,23958,8705
5900,74,135,2017-12-11 03:55:31,90443,813
5901,36,181,2017-06-11 16:41:16,61861,5010
5902,164,42,2018-02-08 17:46:21,3682,2045
5903,182,159,2017-10-18 10:54:12,37858,6825
5904,176,32,2018-02-16 18:57:12,80217,8405
5905,103,127,2018-07-06 12:19:07,49630,3447
5906,81,48,2018-01-21 17:02:30,69221,2202
5907,93,130,2018-02-05 22:29:44,85890,7426
5908,186,38,2017-11-20 15:05:32,23539,2786
5909,41,76,2017-07-25 06:35:36,46345,9693
5910,107,7,2018-02-22 14:18:27,29696,6485
5911,38,122,2017-10-02 17:29:55,63456,6618
5912,54,97,2018-06-03 22:00:17,43520,2311
5913,113,30,2018-02-04 02:17:58,57141,3566
5914,85,149,2018-09-22 01:23:21,41610,6120
5915,73,72,2017-11-04 00:59:55,4406,1285
5916,49,21,2017-11-08 23:20:13,96488,8851
5917,137,61,2018-03-22 10:36:01,91765,7642
5918,115,75,2018-02-12 15:09:52,24143,530
5919,93,53,2017-11-13 20:52:22,59744,5516
5920,161,81,2018-02-14 11:57:37,99922,4692
5921,44,134,2018-01-13 23:03:28,25615,7553
5922,71,122,2017-08-28 16:31:49,44456,4146
5923,21,48,2017-07-22 10:08:37,5114,8305
5924,124,85,2017-10-26 19:15:01,99892,9581
5925,23,149,2017-07-27 04:10:47,20051,4431
5926,200,199,2017-09-01 17:19:35,83884,262
5927,69,174,2017-08-16 20:10:07,4136,2151
5928,102,62,2017-06-24 11:11:56,90450,6285
5929,80,159,2018-08-03 18:50:22,19561,7815
5930,179,192,2018-03-15 08:11:55,83220,7457
5931,90,64,2018-09-24 09:37:32,26928,2059
5932,160,186,2017-07-28 09:02:30,81180,9575
5933,34,174,2018-09-28 16:07:58,20327,3154
5934,128,95,2018-05-24 10:47:57,87163,2791
5935,144,76,2018-04-11 01:37:11,6801,6600
5936,67,178,2017-08-12 08:03:38,5247,6937
5937,111,86,2017-12-14 07:03:52,91489,118
5938,165,70,2018-07-24 10:34:04,3497,3070
5939,138,10,2017-07-17 06:14:57,51542,2885
5940,44,64,2018-05-04 03:39:35,96261,6469
5941,136,156,2017-06-01 06:22:23,30068,7006
5942,194,58,2017-11-27 13:32:37,82637,8272
5943,77,163,2018-05-30 00:53:16,70776,6140
5944,59,180,2018-01-13 22:17:26,69512,4326
5945,191,167,2018-01-13 07:03:00,55794,3071
5946,39,146,2017-07-04 20:40:30,19647,8699
5947,154,190,2018-03-01 12:47:36,96668,6273
5948,152,87,2017-07-06 16:47:23,76234,5935
5949,74,69,2017-11-23 13:16:24,99014,1868
5950,155,163,2017-11-03 05:36:04,44132,4884
5951,184,125,2018-06-03 15:25:24,56242,1165
5952,91,79,2017-11-14 10:17:47,96978,1225
5953,23,74,2017-12-03 10:19:15,4754,4959
5954,75,55,2018-05-28 23:10:39,90697,1544
5955,160,151,2017-10-30 11:53:44,78132,3699
5956,159,6,2018-09-13 20:52:58,20256,6394
5957,74,145,2017-11-28 12:11:30,2676,6325
5958,109,197,2018-04-05 12:50:22,53480,8887
5959,65,60,2018-01-20 02:34:52,51841,2297
5960,2,3,2017-12-29 08:47:12,23021,806
5961,100,39,2018-07-06 23:29:13,87726,6727
5962,67,22,2017-10-04 03:19:38,95972,2447
5963,92,1,2018-02-28 20:52:28,74266,3529
5964,168,101,2018-07-04 12:26:23,18917,5343
5965,8,200,2018-05-14 17:11:19,32960,7993
5966,195,109,2017-12-22 23:20:49,30913,2999
5967,156,90,2018-08-26 20:07:18,87221,6810
5968,40,113,2018-02-07 13:03:48,90160,9570
5969,112,116,2018-05-07 13:49:04,83215,1332
5970,22,126,2017-11-14 19:50:36,53126,3328
5971,119,55,2018-05-05 07:21:12,98461,6706
5972,200,199,2018-03-07 07:37:51,81403,2337
5973,195,78,2017-11-13 13:05:27,25559,9804
5974,15,34,2017-10-27 22:00:50,74393,9394
5975,105,145,2017-10-31 19:33:26,44983,7146
5976,186,103,2017-12-26 04:03:06,92224,2928
5977,25,142,2017-11-29 09:29:05,60930,1108
5978,179,111,2017-07-27 08:52:20,109,1349
5979,76,101,2017-11-27 01:19:27,59986,4382
5980,93,156,2018-08-25 23:33:10,37312,268
5981,173,107,2018-03-26 05:23:50,45800,7944
5982,121,168,2018-01-28 08:13:10,9226,3056
5983,28,130,2018-05-18 13:56:05,98178,5666
5984,87,38,2018-04-05 22:33:39,87461,1074
5985,111,36,2018-07-20 23:21:24,30760,4257
5986,190,122,2018-06-06 12:52:48,2273,8479
5987,65,126,2018-05-09 13:45:57,92823,6968
5988,127,193,2017-11-23 10:43:22,82679,9911
5989,105,160,2018-06-21 07:10:50,65809,5164
5990,51,172,2018-09-11 00:48:53,16050,8275
5991,187,117,2018-05-05 05:44:35,97772,3842
5992,136,162,2018-09-09 00:00:56,3538,3976
5993,61,101,2018-05-22 17:52:27,50505,96
5994,41,93,2017-09-27 19:28:06,80027,1549
5995,48,105,2018-01-03 06:38:42,49812,5341
5996,37,46,2018-01-30 22:45:37,63542,2153
5997,174,47,2018-01-29 17:21:38,80568,4203
5998,113,189,2018-02-26 17:55:57,79900,3400
5999,73,138,2017-10-01 00:50:50,20076,3952
6000,9,31,2017-10-05 06:23:50,41247,4584
6001,62,54,2017-10-06 14:40:10,2649,9951
6002,44,104,2018-05-21 11:30:00,8804,9643
6003,198,99,2017-07-04 23:27:43,9636,9938
6004,183,43,2018-03-26 06:34:32,26693,152
6005,135,46,2018-06-28 13:50:32,10930,654
6006,91,130,2017-11-06 09:30:55,69533,7036
6007,19,163,2017-06-29 05:38:51,56944,8754
6008,181,181,2017-08-05 05:51:57,66027,7679
6009,32,155,2017-11-23 04:29:29,70456,4280
6010,147,22,2018-05-28 10:23:15,6977,7932
6011,200,150,2018-02-02 17:17:54,72245,9657
6012,52,50,2018-07-04 07:11:32,49800,5509
6013,48,1,2017-09-12 19:51:49,87655,8015
6014,121,55,2017-11-17 06:24:05,65918,6437
6015,43,131,2017-10-09 10:29:33,90465,23
6016,48,141,2017-09-13 05:28:33,54106,5829
6017,56,111,2017-09-05 20:04:17,58980,8243
6018,18,121,2018-01-16 12:43:48,61796,7232
6019,91,53,2017-08-17 08:36:29,18332,8168
6020,46,62,2018-03-23 02:18:24,29692,3197
6021,139,90,2017-11-08 02:24:47,79390,1111
6022,120,110,2018-03-26 12:00:10,96862,4172
6023,83,170,2017-06-13 03:57:57,74741,1274
6024,190,59,2018-08-11 06:43:32,37931,2874
6025,27,157,2018-05-02 08:58:23,77715,580
6026,100,74,2017-11-02 21:34:05,36442,1051
6027,188,93,2018-06-30 17:41:10,35773,5652
6028,74,145,2018-01-11 12:47:49,54758,143
6029,166,70,2017-06-07 07:18:11,59234,9632
6030,149,19,2017-08-07 12:49:00,21604,609
6031,179,57,2018-01-01 14:04:10,26573,2819
6032,75,77,2018-07-04 19:31:02,14603,4658
6033,33,92,2017-11-20 18:21:21,38984,664
6034,160,51,2017-09-07 16:27:09,64354,6197
6035,98,21,2017-12-29 08:11:20,6985,2829
6036,170,168,2017-08-05 01:49:39,42334,8825
6037,184,164,2018-06-15 07:01:21,3558,117
6038,59,133,2018-06-13 06:14:56,96919,9297
6039,148,95,2018-08-05 21:00:07,60791,2300
6040,190,89,2017-08-22 18:50:06,15009,3019
6041,65,79,2017-07-16 12:34:24,86128,6707
6042,84,199,2018-08-24 13:21:57,63145,2874
6043,192,29,2017-06-24 06:49:54,40010,8065
6044,146,150,2017-08-10 21:52:42,66455,4236
6045,27,145,2018-04-01 20:11:31,71396,8696
6046,159,192,2017-11-20 06:38:35,13248,9678
6047,162,77,2018-06-28 12:06:17,52007,7604
6048,200,143,2017-10-25 11:07:52,39328,1230
6049,134,15,2018-01-16 05:09:08,70479,3989
6050,95,91,2018-07-07 10:50:41,36553,4466
6051,116,41,2018-01-14 19:06:46,29259,4555
6052,178,120,2018-06-23 06:07:11,39062,870
6053,160,184,2018-08-20 05:51:50,47556,677
6054,159,72,2018-05-25 18:25:19,36545,788
6055,166,142,2018-03-13 16:21:27,88030,9850
6056,145,38,2017-12-11 19:30:55,14978,2114
6057,52,147,2018-06-29 20:07:01,29238,738
6058,178,25,2017-12-11 07:16:46,61670,1152
6059,137,117,2017-09-16 20:33:34,29914,4684
6060,114,175,2018-02-08 05:18:13,85459,7090
6061,59,45,2018-08-19 09:06:58,66591,3554
6062,169,64,2018-04-04 08:52:40,74065,792
6063,153,185,2018-08-28 23:57:26,1924,5585
6064,86,187,2017-08-28 19:53:23,20868,6626
6065,107,176,2017-06-02 18:41:34,39515,6887
6066,66,183,2017-12-10 11:58:21,73511,2379
6067,49,176,2017-07-18 16:37:29,52535,8833
6068,127,185,2018-01-06 21:11:34,19716,6801
6069,40,165,2017-07-15 16:06:10,20003,5277
6070,31,92,2018-03-14 18:23:17,58010,8856
6071,62,112,2017-07-17 01:58:07,73499,2816
6072,136,57,2017-07-10 23:48:34,93022,4539
6073,102,31,2017-09-15 03:39:44,60056,4769
6074,98,139,2017-11-10 18:46:37,76783,7943
6075,126,1,2018-06-24 07:15:33,82789,5151
6076,51,183,2018-04-11 23:42:19,11045,7477
6077,22,189,2017-11-30 18:14:02,57719,562
6078,34,143,2017-06-22 01:28:07,27825,6533
6079,57,80,2017-07-24 19:57:17,60005,2782
6080,116,195,2018-04-18 06:30:04,40491,6621
6081,125,161,2018-05-20 13:30:06,85069,9162
6082,171,30,2017-11-09 14:12:41,46056,6383
6083,196,165,2018-09-03 02:09:32,54645,6093
6084,197,72,2017-10-25 12:19:53,30395,8955
6085,86,195,2018-01-22 13:20:31,58884,4743
6086,53,32,2018-03-03 02:08:53,65498,714
6087,171,79,2018-09-03 22:16:27,85069,7179
6088,156,126,2018-06-20 12:37:50,12617,1095
6089,161,80,2018-05-25 17:51:34,18081,2086
6090,151,50,2018-08-20 03:49:58,76572,7479
6091,40,159,2017-11-19 01:06:05,77014,5497
6092,171,10,2017-12-15 17:28:10,85921,8938
6093,100,111,2018-08-01 22:55:45,10578,9605
6094,86,113,2017-12-07 06:15:59,73219,9910
6095,196,75,2018-01-10 14:24:11,96444,7980
6096,106,88,2017-06-09 00:20:39,16934,8624
6097,69,78,2018-04-01 18:50:24,36058,1229
6098,72,18,2018-05-19 08:07:29,15600,5866
6099,162,32,2017-07-30 07:11:53,59354,9999
6100,84,131,2018-02-12 06:00:30,63728,270
6101,127,37,2018-05-15 07:04:45,99404,240
6102,169,158,2018-05-20 23:23:02,73956,7167
6103,142,136,2018-03-28 05:59:12,264,8399
6104,17,60,2017-08-01 16:00:02,5165,2787
6105,34,77,2018-08-31 16:13:20,30619,3418
6106,118,1,2018-05-27 19:56:47,64036,1308
6107,20,47,2018-04-25 14:40:33,65655,9148
6108,53,76,2018-02-16 19:03:53,96645,1400
6109,187,44,2017-11-13 12:10:34,98899,2935
6110,130,50,2018-05-21 04:25:28,10271,9628
6111,100,141,2018-03-06 11:48:27,44158,1499
6112,96,170,2017-09-24 15:17:32,80900,6135
6113,32,91,2018-09-26 01:30:31,66844,7780
6114,68,114,2018-03-12 17:59:42,90009,2836
6115,147,122,2018-03-07 03:21:45,97721,6986
6116,61,130,2017-11-25 12:54:37,46026,5338
6117,152,145,2018-02-05 16:50:39,9427,6330
6118,102,26,2018-07-22 01:41:22,8193,702
6119,47,188,2018-03-13 17:35:35,512,8749
6120,39,20,2018-09-29 06:20:23,1539,3540
6121,189,4,2017-09-22 23:45:39,94904,4070
6122,30,146,2018-01-27 13:50:39,88340,9150
6123,189,163,2018-09-12 12:45:02,26031,4079
6124,1,67,2018-09-23 13:11:19,46081,4058
6125,23,167,2018-01-06 05:07:25,94592,1864
6126,89,182,2018-01-05 11:07:02,1692,851
6127,66,183,2018-03-03 21:31:39,90033,9589
6128,35,49,2018-07-16 12:03:57,79576,6344
6129,131,36,2018-05-10 14:39:04,51980,2573
6130,21,86,2017-06-24 06:55:24,50351,2627
6131,176,49,2017-07-08 07:30:41,82145,8011
6132,163,11,2018-06-30 14:32:05,1702,1763
6133,148,92,2017-10-10 23:36:45,89234,7429
6134,190,17,2017-08-15 07:29:46,437,9151
6135,84,102,2017-12-19 23:16:06,11041,3119
6136,27,170,2017-06-22 05:01:25,71358,8978
6137,39,164,2018-01-19 15:02:13,53061,6457
6138,165,182,2018-05-08 05:12:16,15079,3170
6139,44,55,2018-01-28 19:17:52,22135,5235
6140,68,29,2017-09-25 08:34:22,49954,9555
6141,79,31,2018-01-08 13:41:24,62183,5466
6142,133,144,2018-07-16 21:06:22,41853,6733
6143,176,31,2017-11-14 00:41:51,60544,6944
6144,135,88,2017-10-16 22:51:29,41032,1934
6145,25,131,2018-07-23 21:00:44,30656,3442
6146,146,112,2017-12-16 07:25:50,70049,794
6147,5,163,2018-06-04 21:41:24,86093,8040
6148,150,160,2017-10-24 13:26:30,43594,702
6149,167,70,2017-10-19 10:25:17,49527,414
6150,43,188,2017-06-29 19:22:01,67447,1438
6151,44,58,2018-02-21 19:51:40,76130,5905
6152,30,85,2018-07-09 22:53:26,403,5985
6153,94,200,2017-09-12 16:40:25,5568,4716
6154,14,83,2017-11-19 23:24:58,83676,8808
6155,1,155,2017-07-18 13:00:12,51701,1425
6156,40,83,2018-09-15 21:30:02,54187,3110
6157,2,143,2017-12-01 16:05:55,80143,6519
6158,177,182,2018-03-05 04:06:01,2721,1912
6159,193,122,2017-11-06 07:50:52,913,783
6160,91,25,2017-07-13 04:27:17,92724,9805
6161,115,185,2018-04-06 18:58:47,10706,8000
6162,167,162,2017-06-20 22:25:06,10730,8331
6163,46,111,2017-09-21 13:34:47,15698,5585
6164,178,98,2018-09-04 15:16:10,26855,5197
6165,119,68,2018-07-01 18:41:44,31955,6633
6166,42,123,2018-02-19 04:35:33,42697,7687
6167,142,25,2018-05-18 17:13:44,98633,2308
6168,93,10,2018-06-02 13:40:43,29093,9653
6169,183,189,2017-06-15 06:09:47,33267,5638
6170,154,43,2017-10-12 14:29:49,68250,4468
6171,18,128,2018-07-22 09:30:25,64643,523
6172,176,94,2017-08-07 00:39:24,85367,5899
6173,54,94,2018-03-06 00:14:44,51662,5645
6174,85,99,2018-06-27 16:12:22,51703,3249
6175,14,150,2018-07-29 02:08:30,91383,9914
6176,121,145,2017-10-03 07:57:30,21869,5567
6177,116,29,2017-07-02 15:09:49,81045,1415
6178,113,171,2017-10-04 00:41:04,637,2229
6179,5,66,2018-07-10 18:29:48,26678,2591
6180,157,197,2018-05-16 06:46:21,59614,7228
6181,103,94,2018-04-08 08:28:05,69319,8426
6182,196,28,2018-01-12 02:18:11,45388,1529
6183,18,136,2018-04-24 06:42:45,54391,2572
6184,61,71,2017-06-23 08:12:00,8363,7027
6185,85,57,2018-01-16 05:59:05,14686,2599
6186,125,98,2017-11-19 09:41:28,11807,2669
6187,197,199,2018-05-03 04:04:01,3288,3924
6188,103,131,2017-07-03 12:01:00,26504,1216
6189,135,88,2017-09-15 12:12:12,44218,5073
6190,125,61,2017-08-01 06:28:21,79913,2415
6191,142,94,2017-12-23 18:04:11,11516,8978
6192,180,40,2018-06-11 03:08:33,34818,1430
6193,4,156,2017-07-27 20:45:35,95443,9624
6194,145,80,2017-11-14 20:01:21,38069,7467
6195,151,4,2018-08-09 07:48:37,6606,4812
6196,159,112,2017-09-07 23:35:50,75868,8295
6197,62,192,2017-11-02 12:58:11,87271,5494
6198,2,190,2018-03-25 02:40:53,53487,3288
6199,160,38,2018-06-09 19:04:14,34199,736
6200,78,171,2018-02-25 23:31:27,70918,5126
6201,96,20,2018-09-19 02:17:25,36708,4159
6202,73,48,2017-11-21 18:23:23,55100,3624
6203,109,141,2018-06-26 21:07:47,79512,3734
6204,14,11,2018-06-19 01:39:14,86925,4575
6205,3,24,2018-02-14 05:01:03,17137,5506
6206,60,128,2017-08-09 18:16:03,39880,5375
6207,182,190,2017-06-09 01:29:14,20891,604
6208,27,115,2018-02-20 12:36:12,34537,8034
6209,98,134,2018-07-10 00:38:47,70967,8463
6210,13,86,2018-09-28 04:01:50,1312,604
6211,139,78,2017-09-06 09:44:10,77013,9279
6212,169,127,2018-09-20 04:06:04,15600,3832
6213,50,25,2017-09-11 05:06:32,8967,3499
6214,148,124,2018-03-12 17:32:51,20572,5796
6215,173,181,2017-11-02 12:15:42,79282,2183
6216,90,42,2018-05-04 12:06:48,60441,6532
6217,156,161,2017-10-09 10:58:15,29237,8188
6218,47,137,2018-01-13 11:23:48,70788,1717
6219,111,5,2018-02-04 15:55:17,14735,1172
6220,123,170,2017-07-07 02:24:55,71810,4210
6221,21,135,2018-08-16 08:22:42,38573,9784
6222,188,30,2018-05-23 23:20:38,24156,7764
6223,128,131,2017-11-06 23:58:57,11957,7797
6224,87,6,2017-06-13 15:11:57,26712,7638
6225,200,94,2018-06-05 21:35:59,53976,3869
6226,67,39,2018-03-01 05:30:27,68737,7947
6227,133,90,2017-11-04 08:41:10,16343,196
6228,53,45,2017-09-11 04:19:42,93234,4429
6229,16,18,2018-01-23 22:33:18,89328,1815
6230,91,120,2018-05-31 16:15:34,8431,5614
6231,3,155,2018-03-25 23:45:33,16934,9110
6232,35,46,2017-12-23 05:16:21,11935,9759
6233,176,90,2018-09-17 02:05:59,40264,4601
6234,125,29,2017-08-05 11:29:02,86868,8432
6235,101,140,2018-03-23 20:33:35,85881,8513
6236,139,189,2017-12-14 08:49:43,65963,7076
6237,131,78,2018-04-18 13:54:45,18475,5889
6238,170,25,2017-08-04 22:51:49,95122,3333
6239,12,176,2018-02-05 23:24:14,19569,980
6240,134,71,2018-03-23 16:18:39,87512,3296
6241,33,45,2017-09-27 16:25:39,72571,5580
6242,149,117,2017-10-08 07:44:44,79881,4179
6243,81,151,2018-09-23 22:45:38,13903,6231
6244,165,1,2017-11-27 09:05:17,30569,5174
6245,8,72,2018-04-11 11:58:17,26990,5722
6246,194,178,2017-06-17 05:22:56,85533,7593
6247,88,198,2018-04-29 01:15:19,23618,3492
6248,14,70,2017-09-15 13:55:36,55588,7411
6249,12,151,2017-07-03 22:32:31,27858,7447
6250,3,164,2017-12-24 08:46:38,61753,2690
6251,16,96,2017-08-27 00:36:14,97706,4345
6252,54,36,2018-05-01 01:02:57,82091,5231
6253,75,47,2017-10-30 20:26:47,72500,1561
6254,85,5,2017-06-05 14:56:56,94178,689
6255,8,160,2018-06-14 10:44:08,63277,8546
6256,144,135,2018-03-08 06:10:42,53180,120
6257,86,126,2018-03-24 22:23:03,57596,3100
6258,63,170,2017-11-25 10:21:11,86239,7343
6259,78,118,2018-01-02 09:55:41,71059,5212
6260,49,25,2017-07-30 14:45:05,50704,9879
6261,145,138,2017-06-15 07:10:38,51269,8986
6262,104,141,2017-09-05 04:21:16,60998,2795
6263,73,149,2017-07-27 19:15:24,56934,3317
6264,165,96,2017-12-24 20:48:25,1487,1898
6265,102,198,2017-08-08 19:30:51,43087,5502
6266,163,33,2018-02-02 14:14:40,77038,8406
6267,183,73,2018-08-29 17:33:00,1630,4259
6268,178,88,2017-08-10 08:22:08,92586,2196
6269,84,61,2017-06-09 03:13:51,24488,9608
6270,41,132,2018-09-13 02:31:04,28176,7064
6271,79,131,2018-09-01 14:25:31,19593,6682
6272,15,54,2017-08-25 11:02:38,519,2093
