id,user_id,begin_dttm,end_dttm
27138,61,2017-07-22 06:32:21,2017-07-22 16:56:26
27139,50,2018-05-26 02:01:27,2018-05-26 07:51:49
27140,139,2018-05-02 18:02:37,2018-05-02 23:30:50
27141,31,2017-10-26 11:51:51,2017-10-26 15:38:53
27142,89,2017-12-23 21:06:03,2017-12-24 01:25:36
27143,123,2017-09-28 22:27:54,2017-09-28 22:43:51
27144,27,2017-10-06 00:12:17,2017-10-06 00:29:56
27145,131,2018-04-02 15:10:25,2018-04-02 23:19:42
27146,49,2018-07-17 23:39:57,2018-07-18 03:47:43
27147,32,2017-09-15 07:41:38,2017-09-15 08:07:39
27148,63,2018-01-31 01:55:36,2018-01-31 07:21:36
27149,80,2017-09-09 03:58:07,2017-09-09 07:52:55
27150,137,2017-08-22 18:12:18,2017-08-22 22:33:45
27151,198,2017-09-16 14:10:51,2017-09-16 16:17:30
27152,132,2018-04-13 16:11:06,2018-04-13 16:50:45
27153,111,2018-08-13 00:27:21,2018-08-13 13:01:26
27154,35,2018-06-17 03:41:23,2018-06-17 06:03:16
27155,74,2018-06-21 18:05:33,2018-06-21 18:21:19
27156,90,2017-07-30 10:36:34,2017-07-30 11:50:41
27157,131,2017-11-23 05:19:46,2017-11-23 11:55:16
27158,199,2018-09-18 20:17:59,2018-09-18 20:21:52
27159,165,2018-08-22 03:58:29,2018-08-22 07:18:15
27160,77,2017-09-12 15:39:28,2017-09-12 16:30:06
27161,144,2018-05-16 23:08:14,2018-05-17 02:13:51
27162,161,2018-02-18 10:53:28,2018-02-18 18:36:41
27163,88,2017-08-11 03:57:05,2017-08-11 05:33:30
27164,65,2018-04-13 20:29:21,2018-04-14 02:30:13
27165,101,2017-08-18 20:24:32,2017-08-19 00:57:07
27166,6,2017-08-28 23:04:37,2017-08-28 23:18:37
27167,31,2017-11-25 22:37:11,2017-11-26 05:51:31
27168,117,2018-08-17 18:21:54,2018-08-18 09:49:51
27169,27,2018-02-05 13:08:42,2018-02-06 09:39:43
27170,149,2017-10-10 21:43:52,2017-10-11 02:11:14
27171,138,2018-07-16 01:23:47,2018-07-16 07:55:43
27172,43,2017-11-07 04:23:11,2017-11-07 13:51:04
27173,23,2018-02-17 06:14:41,2018-02-17 06:27:13
27174,162,2018-06-28 13:34:46,2018-06-28 18:26:57
27175,128,2018-05-22 12:29:17,2018-05-22 15:25:22
27176,42,2017-07-21 14:22:13,2017-07-21 19:42:59
27177,169,2018-07-27 01:33:35,2018-07-27 17:59:59
27178,58,2017-12-31 20:23:54,2018-01-01 02:58:25
27179,8,2018-08-27 04:01:43,2018-08-27 15:47:54
27180,119,2018-02-20 21:12:22,2018-02-21 07:59:54
27181,4,2018-01-10 04:10:33,2018-01-10 06:02:46
27182,56,2018-06-30 19:18:58,2018-07-01 00:58:32
27183,182,2018-03-15 20:24:56,2018-03-16 11:20:16
27184,153,2018-04-22 04:31:41,2018-04-22 14:04:13
27185,81,2018-02-22 22:18:49,2018-02-23 11:36:44
27186,48,2018-03-31 21:17:20,2018-04-01 03:07:49
27187,197,2018-01-31 22:42:56,2018-01-31 23:44:08
27188,27,2018-07-11 11:11:29,2018-07-12 02:29:34
27189,59,2018-08-04 18:15:23,2018-08-05 07:33:56
27190,150,2018-08-31 12:27:39,2018-08-31 14:10:53
27191,194,2017-09-03 03:23:55,2017-09-03 04:41:28
27192,123,2017-10-29 15:39:36,2017-10-30 01:09:38
27193,164,2018-02-25 17:23:19,2018-02-26 03:13:24
27194,188,2018-07-31 01:44:42,2018-07-31 09:32:44
27195,27,2018-04-13 04:01:31,2018-04-13 08:21:40
27196,132,2018-03-29 16:21:35,2018-03-29 17:02:53
27197,118,2018-01-16 11:58:17,2018-01-16 13:02:59
27198,32,2017-06-07 05:46:08,2017-06-07 07:09:11
27199,152,2018-06-24 18:18:28,2018-06-25 01:12:03
27200,79,2018-05-26 08:05:35,2018-05-26 13:15:06
27201,51,2018-07-16 08:28:55,2018-07-16 10:52:56
27202,62,2017-08-31 13:12:09,2017-09-01 00:31:57
27203,49,2017-07-06 14:13:33,2017-07-06 20:10:20
27204,7,2017-08-28 21:34:06,2017-08-28 22:28:40
27205,179,2017-11-12 04:12:51,2017-11-12 08:20:29
27206,141,2018-09-07 16:48:24,2018-09-07 16:52:52
27207,93,2018-03-09 01:58:04,2018-03-09 03:16:05
27208,163,2017-06-09 17:16:19,2017-06-09 23:32:16
27209,70,2017-07-23 11:21:42,2017-07-23 16:24:09
27210,113,2018-06-09 14:46:41,2018-06-09 18:16:43
27211,146,2018-06-23 21:17:53,2018-06-24 03:05:18
27212,123,2017-11-17 04:19:59,2017-11-17 19:48:55
27213,78,2018-06-13 03:19:08,2018-06-13 07:41:14
27214,156,2018-08-07 02:05:15,2018-08-07 02:26:29
27215,146,2018-04-08 18:10:54,2018-04-08 20:37:05
27216,154,2018-07-28 20:12:36,2018-07-29 10:02:42
27217,146,2018-08-11 09:00:16,2018-08-11 18:12:51
27218,122,2017-08-10 02:05:36,2017-08-10 06:19:27
27219,102,2018-08-26 00:16:17,2018-08-26 01:17:14
27220,89,2018-02-14 06:38:52,2018-02-14 09:19:42
27221,125,2018-03-13 01:49:44,2018-03-13 02:05:20
27222,150,2017-12-02 15:07:04,2017-12-02 19:31:45
27223,152,2017-06-16 01:29:56,2017-06-16 01:37:17
27224,103,2017-10-12 16:35:53,2017-10-12 16:49:19
27225,165,2018-02-27 12:34:05,2018-02-27 18:54:31
27226,173,2018-09-13 03:28:29,2018-09-13 06:58:17
27227,47,2017-12-14 01:02:54,2017-12-14 05:10:18
27228,6,2018-02-15 08:12:42,2018-02-15 14:36:02
27229,38,2018-08-17 06:04:27,2018-08-17 16:54:58
27230,140,2018-08-22 12:49:57,2018-08-22 15:24:19
27231,112,2018-03-10 16:31:07,2018-03-11 00:24:40
27232,137,2017-08-28 01:55:15,2017-08-28 10:35:46
27233,69,2018-02-21 09:11:46,2018-02-21 17:19:26
27234,50,2017-12-15 08:36:57,2017-12-15 18:10:50
27235,200,2018-07-04 12:56:37,2018-07-04 13:03:01
27236,116,2017-06-01 18:14:24,2017-06-01 23:58:37
27237,24,2018-07-25 13:29:08,2018-07-25 18:38:17
27238,142,2018-05-05 11:46:05,2018-05-05 15:37:40
27239,161,2017-07-01 13:51:20,2017-07-02 03:22:59
27240,120,2018-07-18 13:33:03,2018-07-19 02:42:32
27241,19,2017-11-18 15:26:35,2017-11-18 19:36:36
27242,74,2018-09-08 21:26:05,2018-09-09 02:04:19
27243,81,2018-08-11 22:54:17,2018-08-11 22:55:08
27244,133,2018-01-10 03:05:18,2018-01-10 13:16:29
27245,186,2017-07-19 13:53:17,2017-07-20 04:37:53
27246,25,2018-04-16 03:32:37,2018-04-16 17:15:37
27247,171,2017-06-02 13:45:55,2017-06-02 14:03:12
27248,159,2017-06-08 15:26:19,2017-06-08 22:42:40
27249,116,2018-08-24 11:18:50,2018-08-24 11:44:41
27250,120,2017-12-14 18:06:56,2017-12-14 18:35:53
27251,29,2018-01-04 12:51:12,2018-01-05 04:37:25
27252,163,2018-09-26 15:07:52,2018-09-26 18:31:56
27253,58,2018-01-09 01:50:30,2018-01-09 06:38:45
27254,62,2017-12-22 15:40:51,2017-12-22 15:46:24
27255,197,2017-08-14 10:19:37,2017-08-14 16:00:07
27256,105,2017-06-27 20:25:17,2017-06-27 23:31:35
27257,58,2017-11-19 11:04:42,2017-11-20 03:11:36
27258,121,2018-04-03 18:48:13,2018-04-03 22:29:23
27259,1,2018-02-14 14:35:29,2018-02-15 10:50:45
27260,160,2018-08-23 14:47:29,2018-08-23 15:38:28
27261,21,2018-09-23 01:17:42,2018-09-23 02:54:36
27262,22,2017-12-24 00:58:34,2017-12-24 05:05:53
27263,144,2018-03-23 09:18:54,2018-03-23 20:19:20
27264,81,2017-07-02 00:58:16,2017-07-02 07:58:54
27265,53,2017-06-07 07:11:30,2017-06-07 15:27:26
27266,144,2017-09-09 17:32:06,2017-09-09 17:45:07
27267,26,2018-08-27 11:13:53,2018-08-27 14:10:41
27268,167,2018-03-12 21:37:10,2018-03-12 21:44:43
27269,198,2017-07-31 17:47:41,2017-08-01 07:14:40
27270,187,2018-03-26 06:12:08,2018-03-26 12:20:49
27271,91,2018-02-05 11:46:23,2018-02-05 12:14:47
27272,38,2017-09-19 18:23:42,2017-09-20 06:11:42
27273,180,2018-08-14 10:40:16,2018-08-14 10:59:56
27274,72,2018-09-22 18:29:11,2018-09-22 18:44:04
27275,122,2018-01-09 22:08:45,2018-01-10 03:43:40
27276,85,2017-12-30 10:36:24,2017-12-30 11:57:53
27277,74,2018-02-11 13:41:39,2018-02-11 14:33:57
27278,31,2018-07-02 23:59:38,2018-07-03 02:43:53
27279,11,2018-04-09 17:32:05,2018-04-10 09:20:04
27280,25,2017-10-22 03:54:29,2017-10-22 08:30:55
27281,177,2017-08-10 06:51:14,2017-08-10 12:10:27
27282,137,2018-05-19 10:45:43,2018-05-19 10:47:12
27283,130,2018-02-06 00:18:42,2018-02-06 02:14:52
27284,190,2018-02-07 14:54:24,2018-02-07 15:08:02
27285,101,2017-10-11 23:36:28,2017-10-12 01:15:59
27286,39,2018-04-01 01:10:47,2018-04-01 01:49:42
27287,57,2017-08-18 03:15:21,2017-08-18 05:59:22
27288,164,2017-12-01 08:45:36,2017-12-01 09:39:41
27289,146,2018-08-14 18:11:32,2018-08-14 20:24:56
27290,33,2018-04-05 05:45:02,2018-04-05 05:59:58
27291,185,2018-05-28 04:20:50,2018-05-28 08:00:27
27292,76,2017-11-06 19:19:58,2017-11-07 00:40:16
27293,2,2018-02-02 18:13:04,2018-02-02 20:54:03
27294,6,2018-01-03 20:13:13,2018-01-04 11:04:50
27295,61,2018-03-02 22:33:33,2018-03-02 23:29:05
27296,12,2018-07-28 21:10:46,2018-07-29 03:17:01
27297,168,2018-03-23 17:28:48,2018-03-24 00:03:57
27298,153,2017-06-25 12:53:44,2017-06-25 17:45:06
27299,28,2018-03-14 09:30:03,2018-03-14 19:16:28
27300,156,2018-02-15 17:44:56,2018-02-16 03:25:07
27301,3,2017-10-27 20:20:14,2017-10-28 07:15:02
27302,13,2017-08-17 00:56:05,2017-08-17 02:34:10
27303,128,2017-08-22 02:58:34,2017-08-22 09:37:42
27304,108,2017-10-15 13:25:35,2017-10-15 14:26:00
27305,5,2017-07-18 17:57:30,2017-07-18 23:15:42
27306,44,2017-06-26 05:04:02,2017-06-26 06:54:00
27307,199,2018-01-05 10:13:20,2018-01-05 13:00:22
27308,162,2018-06-26 00:06:30,2018-06-26 11:26:12
27309,30,2018-04-25 23:10:39,2018-04-26 09:51:07
27310,53,2018-01-05 03:02:36,2018-01-05 05:50:27
27311,121,2018-06-04 10:14:11,2018-06-05 00:35:25
27312,135,2017-12-29 05:07:43,2017-12-29 08:57:21
27313,92,2018-09-07 16:49:48,2018-09-07 22:56:04
27314,77,2017-12-31 02:46:21,2017-12-31 14:03:05
27315,74,2018-09-30 19:00:13,2018-09-30 19:28:14
27316,168,2018-08-05 03:48:28,2018-08-05 10:09:16
27317,188,2018-06-30 05:13:22,2018-06-30 15:59:59
27318,47,2018-02-16 00:05:41,2018-02-16 07:48:18
27319,135,2018-05-15 13:57:11,2018-05-15 18:50:35
27320,60,2017-12-15 23:57:07,2017-12-16 12:44:33
27321,42,2017-10-21 13:11:51,2017-10-21 23:34:00
27322,6,2018-09-24 18:49:12,2018-09-24 18:50:30
27323,52,2018-04-23 09:17:48,2018-04-23 11:12:00
27324,43,2017-11-24 21:02:12,2017-11-25 03:25:44
27325,7,2018-05-16 18:26:53,2018-05-16 19:10:43
27326,86,2018-06-28 08:47:37,2018-06-28 12:50:30
27327,155,2017-07-18 15:14:11,2017-07-19 07:34:20
27328,29,2018-03-12 10:40:55,2018-03-12 13:09:56
27329,199,2017-08-28 18:51:39,2017-08-28 20:40:15
27330,159,2018-09-07 14:47:28,2018-09-08 03:28:28
27331,60,2017-12-19 03:15:24,2017-12-19 07:50:53
27332,66,2017-12-09 17:14:21,2017-12-10 01:07:50
27333,7,2017-08-27 15:56:55,2017-08-27 19:17:03
27334,77,2017-08-02 10:17:05,2017-08-02 12:21:09
27335,149,2018-03-22 18:36:27,2018-03-22 19:01:47
27336,156,2017-11-15 21:46:52,2017-11-15 22:05:42
27337,99,2018-08-01 08:40:48,2018-08-01 12:46:06
27338,198,2018-01-06 10:31:07,2018-01-06 11:39:55
27339,158,2018-04-14 06:21:40,2018-04-15 00:53:03
27340,131,2018-02-03 11:31:22,2018-02-03 12:03:27
27341,62,2018-08-12 11:10:30,2018-08-12 13:54:39
27342,143,2017-10-21 11:09:10,2017-10-21 11:31:59
27343,200,2018-05-03 03:25:50,2018-05-03 06:29:59
27344,65,2018-01-12 08:03:55,2018-01-12 10:42:52
27345,71,2018-09-02 19:52:36,2018-09-03 08:23:29
27346,3,2017-12-29 22:07:06,2017-12-30 02:38:00
27347,89,2018-03-20 00:45:51,2018-03-20 21:23:46
27348,197,2017-09-20 21:54:28,2017-09-20 22:38:11
27349,82,2018-02-04 17:06:01,2018-02-05 02:30:16
27350,21,2017-06-10 13:48:24,2017-06-10 15:20:22
27351,167,2018-02-25 07:50:42,2018-02-25 12:03:00
27352,24,2017-10-02 13:48:35,2017-10-02 20:08:01
27353,198,2017-09-21 04:32:28,2017-09-21 07:30:38
27354,100,2018-05-12 02:20:32,2018-05-12 16:57:46
27355,182,2018-05-26 02:29:29,2018-05-26 03:10:31
27356,125,2018-02-06 11:14:19,2018-02-07 03:48:48
27357,186,2018-01-16 08:23:06,2018-01-16 17:59:33
27358,51,2017-09-13 05:49:09,2017-09-13 14:32:17
27359,192,2018-05-10 07:03:05,2018-05-10 07:38:27
27360,39,2018-03-16 18:05:03,2018-03-17 09:26:50
27361,44,2018-02-26 21:25:14,2018-02-26 21:46:40
27362,122,2018-09-20 02:54:15,2018-09-20 12:27:48
27363,101,2017-07-01 09:33:59,2017-07-02 04:14:26
27364,143,2018-02-11 04:38:46,2018-02-11 05:31:15
27365,131,2017-12-20 14:41:57,2017-12-20 17:50:54
27366,152,2017-11-27 04:35:11,2017-11-27 09:39:01
27367,180,2018-05-14 11:00:17,2018-05-14 13:02:51
27368,184,2018-09-02 08:48:35,2018-09-02 10:09:20
27369,113,2017-06-11 03:01:48,2017-06-11 16:44:09
27370,91,2018-06-08 21:42:43,2018-06-09 00:00:54
27371,62,2018-06-03 13:59:06,2018-06-03 20:29:07
27372,120,2018-04-02 09:49:01,2018-04-02 10:18:19
27373,154,2018-01-28 07:40:15,2018-01-28 10:56:50
27374,69,2018-07-11 19:53:38,2018-07-11 21:28:42
27375,131,2017-11-01 12:35:51,2017-11-01 16:03:15
27376,49,2018-02-24 18:26:58,2018-02-24 22:14:18
27377,96,2018-06-27 03:09:27,2018-06-27 08:02:43
27378,158,2018-05-19 05:03:12,2018-05-19 11:25:55
27379,128,2018-07-16 00:26:34,2018-07-16 03:12:49
27380,147,2018-06-13 23:19:48,2018-06-14 06:56:41
27381,138,2017-12-21 14:59:03,2017-12-22 00:30:26
27382,49,2017-11-12 10:38:00,2017-11-12 10:48:31
27383,69,2018-01-24 17:57:03,2018-01-25 01:17:10
27384,46,2018-09-19 23:18:54,2018-09-20 07:45:34
27385,79,2017-08-01 10:55:26,2017-08-01 13:47:31
27386,198,2017-07-01 19:43:59,2017-07-01 23:42:10
27387,130,2018-07-01 03:25:48,2018-07-01 03:27:46
27388,99,2017-10-08 07:23:45,2017-10-08 10:24:35
27389,28,2017-08-15 09:04:56,2017-08-15 09:12:26
27390,102,2017-07-02 19:01:57,2017-07-02 21:32:51
27391,8,2018-08-05 20:40:30,2018-08-06 02:47:43
27392,87,2018-03-18 06:04:40,2018-03-18 16:21:10
27393,130,2018-07-22 02:32:15,2018-07-22 13:41:44
27394,176,2017-07-09 00:59:21,2017-07-09 08:40:50
27395,50,2018-09-08 17:53:36,2018-09-09 02:39:23
27396,137,2018-03-06 13:48:16,2018-03-06 16:14:04
27397,84,2017-08-14 08:07:20,2017-08-14 23:31:50
27398,7,2018-05-15 04:23:43,2018-05-15 04:46:10
27399,27,2017-09-10 19:36:35,2017-09-11 05:51:45
27400,12,2018-07-03 20:51:26,2018-07-04 12:33:47
27401,17,2018-09-19 15:05:46,2018-09-19 19:27:05
27402,179,2017-09-20 22:20:08,2017-09-21 08:47:44
27403,47,2018-08-16 18:02:57,2018-08-16 19:35:23
27404,71,2017-07-27 00:56:09,2017-07-27 02:44:58
27405,140,2018-06-10 03:52:39,2018-06-10 12:17:54
27406,71,2017-06-26 19:29:23,2017-06-26 21:59:55
27407,187,2018-02-12 09:05:10,2018-02-12 16:20:01
27408,195,2017-09-20 14:10:51,2017-09-20 16:11:04
27409,80,2017-11-15 04:15:57,2017-11-15 11:39:08
27410,122,2017-10-29 08:39:37,2017-10-29 12:28:05
27411,169,2017-10-05 21:34:44,2017-10-05 21:58:03
27412,53,2017-06-30 07:20:04,2017-06-30 07:24:36
27413,6,2017-09-06 13:25:09,2017-09-06 16:04:17
27414,67,2018-04-11 09:25:35,2018-04-11 12:53:54
27415,155,2018-06-15 11:36:41,2018-06-15 13:46:01
27416,178,2018-05-15 00:20:48,2018-05-15 00:33:22
27417,58,2017-06-05 11:26:05,2017-06-05 11:32:55
27418,2,2018-05-15 05:06:50,2018-05-15 12:40:13
27419,84,2018-08-31 03:31:11,2018-08-31 03:49:01
27420,36,2018-03-19 03:48:12,2018-03-19 05:55:18
27421,76,2018-06-12 06:51:00,2018-06-12 07:24:19
27422,104,2017-07-06 13:18:14,2017-07-07 03:29:50
27423,124,2017-09-13 15:46:21,2017-09-13 22:21:31
27424,52,2018-03-22 21:01:50,2018-03-22 22:52:24
27425,144,2018-01-27 06:01:44,2018-01-27 20:50:59
27426,33,2018-04-28 15:51:41,2018-04-28 19:00:40
27427,54,2017-11-30 05:26:29,2017-11-30 05:27:32
27428,30,2017-09-24 20:56:05,2017-09-24 23:21:41
27429,17,2017-07-02 16:36:37,2017-07-02 17:56:08
27430,55,2017-12-04 01:55:01,2017-12-04 03:58:52
27431,65,2018-07-04 11:05:35,2018-07-04 15:46:33
27432,1,2017-07-31 05:03:16,2017-07-31 14:55:31
27433,41,2017-07-01 06:26:42,2017-07-01 11:54:43
27434,68,2018-07-19 12:07:43,2018-07-19 19:25:24
27435,122,2018-01-25 03:06:04,2018-01-25 10:07:24
27436,197,2018-06-26 00:43:55,2018-06-26 00:55:28
27437,83,2017-11-12 16:07:23,2017-11-12 23:25:50
27438,113,2017-12-23 09:24:50,2017-12-23 14:27:02
27439,8,2017-11-16 21:27:06,2017-11-17 17:09:35
27440,196,2018-06-21 04:41:01,2018-06-21 05:18:22
27441,120,2017-09-17 19:43:10,2017-09-18 04:19:28
27442,94,2017-12-06 14:25:57,2017-12-06 20:48:58
27443,10,2017-10-17 10:24:42,2017-10-17 13:46:13
27444,41,2018-04-07 19:08:07,2018-04-08 01:44:19
27445,32,2017-12-01 04:47:34,2017-12-01 22:37:10
27446,11,2018-01-18 09:48:59,2018-01-19 03:01:24
27447,144,2017-12-22 04:04:20,2017-12-22 10:26:33
27448,189,2017-08-03 14:44:23,2017-08-03 14:48:58
27449,163,2017-06-17 20:22:53,2017-06-17 22:01:57
27450,190,2018-07-05 08:13:30,2018-07-05 13:07:47
27451,86,2018-03-02 00:16:11,2018-03-02 19:00:48
27452,200,2017-07-06 23:30:12,2017-07-07 10:25:04
27453,24,2018-03-29 15:06:08,2018-03-29 15:08:05
27454,57,2017-11-19 16:04:37,2017-11-19 23:14:42
27455,28,2018-04-05 23:35:02,2018-04-05 23:41:14
27456,186,2017-08-21 11:10:47,2017-08-22 02:33:54
27457,25,2017-06-17 20:36:00,2017-06-17 22:59:29
27458,20,2018-05-13 16:16:56,2018-05-13 20:54:34
27459,135,2017-11-02 10:19:07,2017-11-02 23:15:07
27460,100,2018-01-19 00:59:57,2018-01-19 02:52:16
27461,1,2018-07-03 21:45:46,2018-07-04 14:27:33
27462,108,2017-12-16 11:24:05,2017-12-16 23:30:57
27463,94,2017-08-25 05:41:32,2017-08-25 05:52:21
27464,122,2017-09-28 06:07:18,2017-09-28 08:34:58
27465,91,2017-11-28 08:40:41,2017-11-29 03:36:28
27466,37,2018-01-24 11:46:15,2018-01-24 13:34:32
27467,151,2017-06-09 20:06:45,2017-06-10 05:13:44
27468,161,2018-04-04 21:21:04,2018-04-04 22:46:42
27469,143,2018-09-17 16:35:33,2018-09-18 02:52:07
27470,83,2017-07-28 06:44:26,2017-07-28 17:22:58
27471,53,2018-01-15 19:29:38,2018-01-16 01:12:40
27472,132,2017-11-14 13:44:08,2017-11-14 18:48:27
27473,179,2018-07-04 10:12:27,2018-07-04 10:27:28
27474,47,2018-01-26 00:53:12,2018-01-26 05:11:19
27475,68,2017-10-15 02:24:49,2017-10-15 04:04:50
27476,45,2017-09-19 17:49:57,2017-09-19 22:56:12
27477,79,2018-03-01 16:52:59,2018-03-01 17:14:23
27478,46,2018-07-26 00:17:18,2018-07-26 04:31:39
27479,99,2017-06-26 04:40:17,2017-06-26 05:27:20
27480,20,2017-11-01 19:06:42,2017-11-02 08:42:38
27481,11,2017-06-11 20:58:28,2017-06-12 16:29:14
27482,160,2017-11-02 15:36:46,2017-11-02 19:43:24
27483,108,2018-02-20 11:44:12,2018-02-21 06:04:54
27484,83,2018-06-09 21:21:24,2018-06-10 10:02:03
27485,7,2017-11-14 18:50:56,2017-11-14 20:32:28
27486,197,2018-01-17 12:40:30,2018-01-17 13:17:02
27487,1,2017-10-19 07:22:29,2017-10-19 16:08:50
27488,34,2017-11-21 06:40:06,2017-11-21 07:01:28
27489,175,2018-05-29 09:52:41,2018-05-29 14:47:48
27490,55,2018-08-25 08:02:52,2018-08-25 13:36:46
27491,183,2017-12-16 16:20:45,2017-12-16 16:50:56
27492,21,2018-04-17 13:42:58,2018-04-17 15:20:00
27493,48,2017-06-14 15:22:25,2017-06-14 22:34:04
27494,145,2017-09-08 23:54:33,2017-09-08 23:57:32
27495,69,2018-07-30 03:07:00,2018-07-30 06:25:23
27496,167,2017-06-24 01:48:37,2017-06-24 16:03:09
27497,56,2018-04-08 18:19:07,2018-04-09 14:47:36
27498,103,2017-11-05 16:33:45,2017-11-05 21:00:30
27499,175,2017-12-30 06:07:42,2017-12-30 08:02:02
27500,15,2018-05-05 18:23:19,2018-05-06 03:09:29
27501,86,2018-09-23 09:39:25,2018-09-23 09:59:09
27502,131,2018-01-06 05:01:56,2018-01-06 11:03:52
27503,186,2017-06-28 10:45:01,2017-06-28 21:16:46
27504,70,2018-08-28 06:40:02,2018-08-28 15:23:53
27505,100,2018-08-04 15:06:49,2018-08-04 20:04:49
27506,24,2017-12-19 03:24:05,2017-12-19 10:47:06
27507,136,2017-09-01 18:57:29,2017-09-01 19:49:38
27508,3,2018-03-18 23:07:36,2018-03-19 09:50:21
27509,67,2017-11-30 23:55:57,2017-12-01 11:29:49
27510,134,2017-12-22 12:58:32,2017-12-22 18:41:22
27511,195,2018-06-01 09:56:27,2018-06-01 10:57:19
27512,193,2018-06-23 10:41:37,2018-06-23 11:20:27
27513,73,2018-03-22 02:28:10,2018-03-22 02:41:15
27514,16,2017-11-22 17:20:54,2017-11-22 20:41:34
27515,38,2017-08-27 00:31:33,2017-08-27 01:21:25
27516,194,2018-09-20 08:44:25,2018-09-20 09:34:11
27517,196,2018-01-27 23:02:47,2018-01-28 06:33:45
27518,187,2018-07-03 22:35:46,2018-07-03 22:38:15
27519,133,2017-07-03 23:07:04,2017-07-04 11:52:12
27520,10,2018-03-20 03:57:22,2018-03-20 05:38:55
27521,86,2018-07-09 21:23:43,2018-07-10 01:33:30
27522,74,2018-01-29 07:16:53,2018-01-29 16:23:03
27523,100,2017-12-31 23:03:42,2018-01-01 17:08:13
27524,173,2018-06-24 23:52:21,2018-06-25 05:48:05
27525,105,2018-07-08 06:26:00,2018-07-08 15:03:20
27526,129,2017-11-22 19:11:40,2017-11-23 03:16:08
27527,126,2017-10-02 17:25:15,2017-10-03 03:37:03
27528,144,2018-05-19 22:58:22,2018-05-20 07:31:31
27529,164,2017-12-03 13:18:35,2017-12-03 22:33:39
27530,167,2017-09-02 19:45:10,2017-09-02 19:52:50
27531,93,2017-11-22 08:38:16,2017-11-22 20:35:28
27532,191,2018-03-21 00:26:55,2018-03-21 03:05:04
27533,47,2017-06-15 16:25:34,2017-06-15 17:43:31
27534,129,2017-12-09 16:16:11,2017-12-09 21:42:04
27535,110,2018-02-16 16:15:13,2018-02-16 17:45:33
27536,97,2018-09-16 07:59:33,2018-09-16 13:53:55
27537,55,2017-12-07 23:42:55,2017-12-08 01:57:50
27538,41,2017-12-17 17:13:26,2017-12-17 18:24:27
27539,38,2018-05-12 00:53:26,2018-05-12 05:02:22
27540,133,2018-07-10 13:58:30,2018-07-11 10:52:54
27541,164,2018-07-15 16:48:00,2018-07-15 18:05:31
27542,102,2017-06-07 10:01:38,2017-06-07 13:42:48
27543,107,2017-07-08 19:54:18,2017-07-09 03:11:05
27544,118,2017-11-29 16:35:20,2017-11-29 23:02:19
27545,49,2018-01-08 05:18:14,2018-01-08 07:00:58
27546,61,2017-07-21 21:51:03,2017-07-22 10:37:46
27547,33,2017-10-10 05:24:17,2017-10-10 06:04:40
27548,183,2018-09-26 12:51:04,2018-09-26 12:55:10
27549,17,2017-11-27 16:34:09,2017-11-28 09:55:14
27550,27,2017-06-25 17:03:22,2017-06-25 22:23:06
27551,105,2018-02-26 01:20:29,2018-02-26 02:18:07
27552,112,2018-06-26 14:30:59,2018-06-26 19:04:35
27553,99,2018-03-08 14:26:05,2018-03-08 15:25:17
27554,65,2017-12-17 11:56:46,2017-12-17 12:24:16
27555,137,2018-08-15 07:58:36,2018-08-16 01:02:45
27556,165,2017-09-30 12:22:34,2017-09-30 21:00:14
27557,16,2017-11-30 18:54:43,2017-12-01 02:16:59
27558,126,2017-06-01 04:21:55,2017-06-01 07:13:26
27559,141,2017-10-06 11:52:53,2017-10-06 19:55:15
27560,7,2018-05-30 18:41:39,2018-05-30 21:14:32
27561,159,2018-07-19 18:16:44,2018-07-19 23:43:57
27562,104,2018-03-20 21:38:12,2018-03-21 03:34:58
27563,32,2017-12-14 07:03:16,2017-12-14 07:04:56
27564,67,2017-08-31 18:38:18,2017-08-31 21:15:57
27565,155,2017-12-22 11:04:00,2017-12-22 13:10:36
27566,55,2018-04-29 04:22:04,2018-04-29 20:42:50
27567,61,2018-05-31 04:47:25,2018-05-31 07:16:34
27568,70,2017-09-18 20:45:07,2017-09-19 01:12:36
27569,182,2018-03-28 02:52:09,2018-03-28 13:03:43
27570,4,2018-07-21 12:04:28,2018-07-21 15:28:13
27571,179,2018-06-14 17:20:48,2018-06-15 01:35:08
27572,31,2018-03-10 11:26:59,2018-03-10 14:36:20
27573,175,2018-06-26 23:55:47,2018-06-27 03:15:15
27574,196,2017-11-22 10:59:43,2017-11-23 00:52:20
27575,48,2018-04-17 19:16:32,2018-04-17 20:10:34
27576,125,2018-08-03 02:26:23,2018-08-03 05:34:08
27577,87,2017-06-15 01:40:57,2017-06-15 06:20:36
27578,100,2018-02-21 06:52:34,2018-02-21 12:10:16
27579,112,2018-01-06 03:12:18,2018-01-06 15:16:04
27580,14,2018-01-18 18:51:40,2018-01-18 20:03:03
27581,20,2017-12-24 06:17:11,2017-12-24 09:49:06
27582,159,2017-08-13 19:44:55,2017-08-13 21:36:54
27583,81,2018-07-22 20:51:52,2018-07-22 22:07:54
27584,132,2017-12-30 19:37:25,2017-12-30 20:44:05
27585,162,2017-08-10 07:13:16,2017-08-10 07:51:46
27586,4,2017-09-02 06:45:22,2017-09-02 07:26:55
27587,117,2018-06-23 03:31:33,2018-06-23 03:39:01
27588,25,2018-01-28 07:35:31,2018-01-28 10:31:04
